dataset	N	pert_id	pert_iname	score	is_target
GSE36169	300	BRD-K53523901	arctigenin	11.521774973963609	0
GSE36169	300	BRD-K46862739	metyrapone	7.032505538239612	0
GSE36169	300	BRD-K80451230	zamifenacin	9.383349104805063	0
GSE36169	300	BRD-K21387011	BRD-K21387011	7.724873924704268	0
GSE36169	300	BRD-K37940862	BRD-K37940862	20.391270728842724	0
GSE36169	300	BRD-K68202742	trichostatin-a	8.353649692010183	0
GSE36169	300	BRD-A67605442	tetrahydrobiopterin	12.85229390904597	0
GSE36169	300	BRD-A15493168	tetracycline	7.104795436983976	0
GSE36169	300	BRD-K85383046	IAA-94	6.2893240669958255	0
GSE36169	300	BRD-A43640821	BRD-A43640821	8.473296242220528	0
GSE36169	300	BRD-K89020690	BRD-K89020690	10.157817127081628	0
GSE36169	300	BRD-A73741725	exemestane	14.361080629122046	0
GSE36169	300	BRD-K14788918	BRD-K14788918	12.809689674192999	0
GSE36169	300	BRD-K54314721	zolmitriptan	17.671149563363013	0
GSE36169	300	BRD-K05979026	BRD-K05979026	17.37200515924155	0
GSE36169	300	BRD-K03319035	maprotiline	6.788284462758609	0
GSE36169	300	BRD-K44931544	BRD-K44931544	16.285045691392785	0
GSE36169	300	BRD-K95033227	BRD-K95033227	12.737664184544267	0
GSE36169	300	BRD-A93236127	digitoxin	9.074829516889567	0
GSE36169	300	BRD-K19166598	BRD-K19166598	6.390239271281006	0
GSE36169	300	BRD-K25050358	BRD-K25050358	10.053526521551307	0
GSE36169	300	BRD-K32610195	androstenedione	15.32720899521619	0
GSE36169	300	BRD-A62434282	goserelin	8.33908233766087	0
GSE36169	300	BRD-K82747512	BRD-K82747512	7.551936274714455	0
GSE36169	300	BRD-K27305650	LY-294002	4.013087649723218	0
GSE36169	300	BRD-K98739056	BRD-K98739056	2.99765776717857	0
GSE36169	300	BRD-K93158953	BRD-K93158953	10.107089868989116	0
GSE36169	300	BRD-K72903603	zidovudine	11.325929155552931	0
GSE66663	100	Li	Li	36.96747605113889	1
GSE66663	100	Zn_proxy	Zn_proxy	30.10718360475	1
GSE66663	100	GSK3	GSK3	21.139805196071432	1
GSE66663	100	Li_Zn	Li_Zn	66.4267910117778	1
GSE66663	100	GSK3_Zn	GSK3_Zn	50.85762021648811	1
GSE66663	100	BRD-K46017542	BRD-K46017542	18.127963810177782	0
GSE66663	100	BRD-K49577446	flunisolide	34.950636743777764	0
GSE66663	100	BRD-K94176593	TWS-119	37.04809271262698	0
GSE66663	100	BRD-K92953840	BRD-K92953840	18.925215676999997	0
GSE66663	100	BRD-K06159959	CCMQ	23.57583385297222	0
GSE66663	100	BRD-A64290322	cyclosporin-a	46.61050660880556	0
GSE66663	100	BRD-K11634954	GBR-13069	59.863652115502376	0
GSE66663	100	BRD-K42098891	protriptyline	48.17560464194445	0
GSE66663	100	BRD-K90543092	levonorgestrel	29.333951925850002	0
GSE66663	100	BRD-A75931230	F-1061-0166	31.947672391722232	0
GSE66663	100	BRD-K96703623	BRD-K96703623	33.39183711922221	0
GSE66663	100	BRD-K31975688	BRD-K31975688	27.546216645916672	0
GSE66663	100	BRD-K17830172	BRD-K17830172	34.408469743050006	0
GSE66663	100	BRD-K06692906	Gossypetin	25.97568175986666	0
GSE66663	100	BRD-K68690198	BRD-K68690198	43.64217343572221	0
GSE66663	100	BRD-A91992993	siguazodan	25.917441101666657	0
GSE66663	100	BRD-A56359832	zileuton	23.210684218861108	0
GSE66663	100	BRD-K08316444	rotenone	27.004426734194432	0
GSE66663	100	BRD-K41713976	E-4031	21.197837552377777	0
GSE66663	100	BRD-A94413429	NTNCB	75.30096717069443	0
GSE66663	100	BRD-K69556541	ryanodine	21.92872944213889	0
GSE66663	100	BRD-K04676863	BRD-K04676863	13.645920763083334	0
GSE66663	100	BRD-K20352452	BRD-K20352452	22.677279572422215	0
GSE66663	100	BRD-K72420232	WZ-4002	42.054280287744454	0
GSE66663	100	BRD-K80184735	KUC104240N	18.92217121641667	0
GSE66663	100	BRD-A83326220	brazilin	35.023270749500014	0
GSE66663	100	BRD-A80383043	4-carboxy-3-hydroxyphenylglycine-(RS)	32.74896710711111	0
GSE66663	100	BRD-K79554012	BRD-K79554012	29.552643851914283	0
GSE66663	100	BRD-A92630576	trimebutine	24.591291839777785	0
GSE66663	100	BRD-K15054362	BRD-K15054362	28.908758993777763	0
GSE66663	100	BRD-A73859745	glycodeoxycholic-acid	15.014700526222224	0
GSE66663	100	BRD-K02275692	cefotiam	22.891706386000003	0
GSE66663	100	BRD-K24468827	BRD-K24468827	33.52348419016665	0
GSE66663	100	BRD-K64754843	BRD-K64754843	39.135948670738884	0
GSE66663	100	BRD-K15616905	CCCP	41.52313301419446	0
GSE66663	100	BRD-K84937637	sirolimus	48.314146386916676	0
GSE66663	100	BRD-K77790153	BRD-K77790153	37.77607757647223	0
GSE66663	100	BRD-K98546361	BRD-K98546361	31.360183180283336	0
GSE66663	100	BRD-K64409586	KU-C104488	27.902321696361106	0
GSE66663	100	BRD-A98431941	ephedrine	35.608109033138895	0
GSE66663	100	BRD-K28610502	RAN-05	36.75694180399208	0
GSE66663	100	BRD-K15588452	R-96544	52.80525919788887	0
GSE66663	100	BRD-K17743125	belinostat	37.454867263444456	0
GSE66663	100	BRD-A59943784	fluticasone	37.77061337141668	0
GSE66663	100	BRD-K42107428	BRD-K42107428	23.060449154133327	0
GSE66663	100	BRD-K15402119	huperzine-a	21.170234658027777	0
GSE66663	100	BRD-K95760042	BRD-K95760042	33.65090273028332	0
GSE66663	100	BRD-K79602928	metformin	25.93212919063073	0
GSE66663	100	BRD-K44812652	BRD-K44812652	30.99562217917223	0
GSE66663	100	BRD-A50311610	meclizine	26.40691376633333	0
GSE66663	100	BRD-K90090262	BRD-K90090262	21.126420657038874	0
GSE66663	100	BRD-K41227865	ST-4039884	32.38497459172222	0
GSE66663	100	BRD-K48673964	BRD-K48673964	24.172844544083333	0
GSE66663	100	BRD-K90553655	testosterone	23.585081505111106	0
GSE66663	100	BRD-K23875128	RHO-kinase-inhibitor-III[rockout]	29.30266032622222	0
GSE66663	100	BRD-K49519144	LY-2140023	33.3554315585865	0
GSE66663	100	BRD-K59024967	BRD-K59024967	19.05890753999445	0
GSE66663	100	BRD-A00474148	BRD-A00474148	41.97210596444444	0
GSE66663	100	BRD-K49403449	BRD-K49403449	15.45856920337777	0
GSE66663	100	BRD-K38910949	ST-4075437	20.823270169349996	0
GSE66663	100	BRD-K10466330	AVA	36.97770485177777	0
GSE66663	100	BRD-K48115423	2-(4-methoxybenzylthio)-6-methylpyrimidin-4-ol	29.681127559711104	0
GSE66663	100	BRD-K13571841	pepstatin	22.71270192872222	0
GSE66663	100	BRD-K14945759	KU-C104127	32.32985714611111	0
GSE66663	100	BRD-A00626522	BRD-A00626522	23.413047617833335	0
GSE66663	100	BRD-K97631938	BRD-K97631938	17.995834354916667	0
GSE66663	100	BRD-K31706415	BRD-K31706415	40.13273523975	0
GSE66663	100	BRD-K99595596	salsolinol	20.532030206638883	0
GSE66663	100	BRD-K27184429	levocetirizine	24.033962265683325	0
GSE66663	100	BRD-K19894101	MST-312	40.75559397971665	0
GSE66663	100	BRD-K43620258	CHEMBL-399379	31.54145770725	0
GSE66663	100	BRD-A41649729	BRD-A41649729	34.84092010371031	0
GSE66663	100	BRD-K31268420	NSC-693868	9.498060450833341	0
GSE66663	100	BRD-K77554836	triamcinolone	41.90316346199999	0
GSE66663	100	BRD-K75295174	alisertib	49.365932592161116	0
GSE66663	100	BRD-K71860425	CDK2-5-inhibitor	21.325716597733336	0
GSE66663	100	BRD-K65639003	icariin	18.540430897582546	0
GSE66663	100	BRD-K45044657	BRD-K45044657	28.376428810777767	0
GSE66663	100	BRD-K15601958	SEW-2871	38.95141369503335	0
GSE66663	100	BRD-K37372998	BRD-K37372998	26.570993900166663	0
GSE66663	100	BRD-K36533576	KU-C103875	21.74755705723333	0
GSE66663	100	BRD-A39121618	BRD-A39121618	30.601436612327777	0
GSE66663	100	BRD-K61463582	BRD-K61463582	26.66706307107222	0
GSE66663	100	BRD-K06071925	BRD-K06071925	20.477241617694446	0
GSE66663	100	BRD-K78559095	BRD-K78559095	15.198650263300006	0
GSE66663	100	BRD-K81144366	moxisylyte	24.944326610827765	0
GSE66663	100	BRD-K98471960	BRD-K98471960	18.199488207426985	0
GSE66663	100	BRD-K98521173	desoxycortone	9.916584243472215	0
GSE66663	100	BRD-K00532621	midazolam	26.46854509755555	0
GSE66663	100	BRD-K55260239	BRD-K55260239	29.142384892305557	0
GSE66663	100	BRD-K73082558	BRD-K73082558	18.264938817666668	0
GSE66663	100	BRD-K49327517	THZ-2-98-01	11.465888885111102	0
GSE66663	100	BRD-K07516181	BRD-K07516181	22.86406325197222	0
GSE66663	100	BRD-K34388789	BRD-K34388789	31.6141497277722	0
GSE66663	100	BRD-K14993104	bemegride	25.67664234638333	0
GSE66663	100	BRD-K94381355	BRD-K94381355	46.98593744872222	0
GSE66663	100	BRD-K45542213	BRD-K45542213	24.4496730925	0
GSE66663	100	BRD-A63043573	cabergoline	19.534341981333334	0
GSE66663	100	BRD-K68144790	glycodeoxycholic-acid	31.211031827626993	0
GSE66663	100	BRD-K68102868	BRD-K68102868	23.22783941095556	0
GSE66663	100	BRD-K43256821	BRD-K43256821	30.63251535564445	0
GSE66663	100	BRD-A33833419	TER-14687	27.05122548788333	0
GSE66663	100	BRD-K47695085	BRD-K47695085	24.771215802105562	0
GSE66663	100	BRD-K60667905	SA-427228	25.587078503055547	0
GSE66663	100	BRD-K65774694	BRD-K65774694	33.89030381594445	0
GSE66663	100	BRD-A96897502	U-74389F	25.98626305052779	0
GSE66663	100	BRD-K86048057	BRD-K86048057	35.10565515188889	0
GSE66663	100	BRD-K58601216	SA-1922927	24.63122801156667	0
GSE66663	100	BRD-K73276569	BRD-K73276569	31.219242962611105	0
GSE66663	100	BRD-K40892394	AR-C133057XX	22.70253935902224	0
GSE66663	100	BRD-K52850071	WHI-P154	31.080370601499993	0
GSE66663	100	BRD-K28112517	BRD-K28112517	18.570828406172232	0
GSE66663	100	BRD-K91701654	U-0126	32.659902226716675	0
GSE66663	100	BRD-K08317416	BRD-K08317416	41.807076855355554	0
GSE66663	100	BRD-A06726973	dibutyrylcyclic-gmp	22.145703104666662	0
GSE66663	100	BRD-K49371609	PIK-75	19.85340143205556	0
GSE66663	100	BRD-A15435692	BMY-14802	32.58930403394443	0
GSE66663	100	BRD-A03926027	ST-014147	25.998455587911113	0
GSE66663	100	BRD-K58223721	BRD-K58223721	21.328812697944446	0
GSE66663	100	BRD-K87730440	BRD-K87730440	10.725881977788884	0
GSE66663	100	BRD-A32164164	methyllycaconitine	19.47331573397223	0
GSE66663	100	BRD-K93623501	BRD-K93623501	34.58728179527779	0
GSE66663	100	BRD-A11095214	BRD-A11095214	31.241433749055552	0
GSE66663	100	BRD-K99515112	ST-4029010	15.742761440361111	0
GSE66663	100	BRD-K58033748	BRD-K58033748	15.351745589694449	0
GSE66663	100	BRD-K57285282	JAS07-006	26.25670607619444	0
GSE66663	100	BRD-K45356824	SA-1973497	31.986385510944448	0
GSE66663	100	BRD-K92446736	zatebradine	17.476581251555547	0
GSE66663	100	BRD-A92651262	nalbuphine	22.432586343361113	0
GSE66663	100	BRD-K76876037	BRD-K76876037	25.615659945605543	0
GSE66663	100	BRD-K81300454	BRD-K81300454	30.732447313166666	0
GSE66663	100	BRD-A61189834	BRD-A61189834	18.14070831193889	0
GSE66663	100	BRD-K82865713	prostaglandin-b2	26.2555319452	0
GSE66663	100	BRD-K41571462	BRD-K41571462	28.849291980916668	0
GSE66663	100	BRD-K50297939	UTMB-00530	22.612970427361113	0
GSE66663	100	BRD-K46766488	S-14506	26.491003872666674	0
GSE66663	100	BRD-K47808476	BRD-K47808476	29.51986305494444	0
GSE66663	100	BRD-K68007270	BRD-K68007270	39.23818289730555	0
GSE66663	100	BRD-K98064019	BRD-K98064019	21.358289678833334	0
GSE66663	100	BRD-A96485169	EBPC	23.582469007333323	0
GSE66663	100	BRD-A97479839	piperidolate	17.282143244464287	0
GSE66663	100	BRD-K20401833	BRD-K20401833	26.59020142110294	0
GSE66663	100	BRD-K07110772	SA-433965	29.78253343041667	0
GSE66663	100	BRD-A07440155	labetalol	23.13398193538889	0
GSE66663	100	BRD-K79489641	BRD-K79489641	30.94250311068333	0
GSE66663	100	BRD-A77216878	manumycin-a	43.90636642861112	0
GSE66663	100	BRD-K48188942	BG-STK33-59	13.530048086611119	0
GSE66663	100	BRD-K95785537	PP-2	37.793855897288886	0
GSE66663	100	BRD-K12690157	BRD-K12690157	17.91946322349445	0
GSE66663	100	BRD-A38878059	BL-077	15.202266593138882	0
GSE66663	100	BRD-K23319301	BRD-K23319301	48.17571934416668	0
GSE66663	100	BRD-A92439610	triamcinolone-acetonide	39.050823621841275	0
GSE66663	100	BRD-K89451433	BRD-K89451433	42.61653121316667	0
GSE66663	100	BRD-K98404142	BRD-K98404142	31.96151546055556	0
GSE66663	100	BRD-K58900438	BRD-K58900438	17.064686301433333	0
GSE66663	100	BRD-K51683034	BRD-K51683034	34.98213331174999	0
GSE66663	100	BRD-K88008216	BRD-K88008216	25.298492867749992	0
GSE66663	100	BRD-K84284996	PSH-025	28.302288844794443	0
GSE66663	100	BRD-K78167523	BRD-K78167523	31.17546354138889	0
GSE66663	100	BRD-K26241953	piceatannol	71.07019084097222	0
GSE66663	100	BRD-K53423944	BRD-K53423944	35.70874000690001	0
GSE66663	100	BRD-K69932463	AZD-8055	39.266686093949986	0
GSE66663	100	BRD-K18972207	BRD-K18972207	28.460634039277767	0
GSE66663	100	BRD-A48631911	mibefradil	47.87461345636111	0
GSE66663	100	BRD-K36862742	hydroflumethiazide	30.36061300836112	0
GSE66663	100	BRD-K95047050	BRD-K95047050	27.027282689333337	0
GSE66663	100	BRD-A18411371	BRD-A18411371	46.62066317600002	0
GSE66663	100	BRD-K16782389	BRD-K16782389	28.661826886972225	0
GSE66663	100	BRD-K98143437	SB-239063	25.16058717751588	0
GSE66663	100	BRD-K75264577	BRD-K75264577	23.4343619288611	0
GSE66663	100	BRD-K50985433	BRD-K50985433	13.873611900166672	0
GSE66663	100	BRD-K27881911	BRD-K27881911	21.83267368840476	0
GSE66663	100	BRD-K53523901	arctigenin	39.97629879497224	0
GSE66663	100	BRD-K46862739	metyrapone	17.844171496666668	0
GSE66663	100	BRD-K80451230	zamifenacin	34.98012072918333	0
GSE66663	100	BRD-K21387011	BRD-K21387011	17.084542500972216	0
GSE66663	100	BRD-K37940862	BRD-K37940862	40.77415349461113	0
GSE66663	100	BRD-K68202742	trichostatin-a	37.69809612919445	0
GSE66663	100	BRD-A67605442	tetrahydrobiopterin	22.52150148458333	0
GSE66663	100	BRD-A15493168	tetracycline	13.577782437222218	0
GSE66663	100	BRD-K85383046	IAA-94	24.148160144888884	0
GSE66663	100	BRD-A43640821	BRD-A43640821	31.695881184027776	0
GSE66663	100	BRD-K89020690	BRD-K89020690	28.40439569011111	0
GSE66663	100	BRD-A73741725	exemestane	37.29280228056111	0
GSE66663	100	BRD-K14788918	BRD-K14788918	51.42199801883334	0
GSE66663	100	BRD-K54314721	zolmitriptan	32.905713699666656	0
GSE66663	100	BRD-K05979026	BRD-K05979026	29.229953104629363	0
GSE66663	100	BRD-K03319035	maprotiline	44.06621429721111	0
GSE66663	100	BRD-K44931544	BRD-K44931544	31.68036677752221	0
GSE66663	100	BRD-K95033227	BRD-K95033227	25.843895852850004	0
GSE66663	100	BRD-A93236127	digitoxin	17.993081067499997	0
GSE66663	100	BRD-K19166598	BRD-K19166598	30.87834837119444	0
GSE66663	100	BRD-K25050358	BRD-K25050358	24.837478908399998	0
GSE66663	100	BRD-K32610195	androstenedione	17.673997771655557	0
GSE66663	100	BRD-A62434282	goserelin	22.570754465527777	0
GSE66663	100	BRD-K82747512	BRD-K82747512	20.345336557783323	0
GSE66663	100	BRD-K27305650	LY-294002	34.38931114789444	0
GSE66663	100	BRD-K98739056	BRD-K98739056	25.132493094833336	0
GSE66663	100	BRD-K93158953	BRD-K93158953	35.227476745777764	0
GSE66663	100	BRD-K72903603	zidovudine	34.56859863874444	0
GSE66663	300	Li	Li	85.90374351669996	1
GSE66663	300	Zn_proxy	Zn_proxy	81.36372828519441	1
GSE66663	300	GSK3	GSK3	72.67920363032144	1
GSE66663	300	Li_Zn	Li_Zn	166.28867833011677	1
GSE66663	300	GSK3_Zn	GSK3_Zn	151.2663183741825	1
GSE66663	300	BRD-K46017542	BRD-K46017542	60.74024265393334	0
GSE66663	300	BRD-K49577446	flunisolide	92.55144943341666	0
GSE66663	300	BRD-K94176593	TWS-119	115.59387706236743	0
GSE66663	300	BRD-K92953840	BRD-K92953840	56.87376199952514	0
GSE66663	300	BRD-K06159959	CCMQ	70.8141569679849	0
GSE66663	300	BRD-A64290322	cyclosporin-a	107.16046569322772	0
GSE66663	300	BRD-K11634954	GBR-13069	126.52293282911342	0
GSE66663	300	BRD-K42098891	protriptyline	107.40580319889678	0
GSE66663	300	BRD-K90543092	levonorgestrel	76.41540420977142	0
GSE66663	300	BRD-A75931230	F-1061-0166	96.0419163883056	0
GSE66663	300	BRD-K96703623	BRD-K96703623	96.59363577786118	0
GSE66663	300	BRD-K31975688	BRD-K31975688	82.77550468669992	0
GSE66663	300	BRD-K17830172	BRD-K17830172	80.67397839138326	0
GSE66663	300	BRD-K06692906	Gossypetin	53.77673065069445	0
GSE66663	300	BRD-K68690198	BRD-K68690198	105.86104386194432	0
GSE66663	300	BRD-A91992993	siguazodan	82.50750706585555	0
GSE66663	300	BRD-A56359832	zileuton	75.10251716544444	0
GSE66663	300	BRD-K08316444	rotenone	82.07452746254998	0
GSE66663	300	BRD-K41713976	E-4031	69.52576279734443	0
GSE66663	300	BRD-A94413429	NTNCB	174.31818336299992	0
GSE66663	300	BRD-K69556541	ryanodine	87.01178209082221	0
GSE66663	300	BRD-K04676863	BRD-K04676863	57.80565598727778	0
GSE66663	300	BRD-K20352452	BRD-K20352452	72.90747414970552	0
GSE66663	300	BRD-K72420232	WZ-4002	123.81793639721663	0
GSE66663	300	BRD-K80184735	KUC104240N	62.63344036160315	0
GSE66663	300	BRD-A83326220	brazilin	110.42719039238888	0
GSE66663	300	BRD-A80383043	4-carboxy-3-hydroxyphenylglycine-(RS)	78.44780438028336	0
GSE66663	300	BRD-K79554012	BRD-K79554012	78.62948464689204	0
GSE66663	300	BRD-A92630576	trimebutine	67.90562728621667	0
GSE66663	300	BRD-K15054362	BRD-K15054362	91.7167024718778	0
GSE66663	300	BRD-A73859745	glycodeoxycholic-acid	47.14817539416667	0
GSE66663	300	BRD-K02275692	cefotiam	53.965488861566655	0
GSE66663	300	BRD-K24468827	BRD-K24468827	73.45167341837778	0
GSE66663	300	BRD-K64754843	BRD-K64754843	92.18688169803889	0
GSE66663	300	BRD-K15616905	CCCP	113.93557285007778	0
GSE66663	300	BRD-K84937637	sirolimus	108.30113210607774	0
GSE66663	300	BRD-K77790153	BRD-K77790153	91.21459050127218	0
GSE66663	300	BRD-K98546361	BRD-K98546361	81.73113929297779	0
GSE66663	300	BRD-K64409586	KU-C104488	79.76648447872772	0
GSE66663	300	BRD-A98431941	ephedrine	77.86880230519444	0
GSE66663	300	BRD-K28610502	RAN-05	104.0821087945087	0
GSE66663	300	BRD-K15588452	R-96544	141.41247805782783	0
GSE66663	300	BRD-K17743125	belinostat	88.0027185867857	0
GSE66663	300	BRD-A59943784	fluticasone	90.58409273566669	0
GSE66663	300	BRD-K42107428	BRD-K42107428	70.00283608585556	0
GSE66663	300	BRD-K15402119	huperzine-a	60.281484238694425	0
GSE66663	300	BRD-K95760042	BRD-K95760042	93.99274070999448	0
GSE66663	300	BRD-K79602928	metformin	74.46236335637516	0
GSE66663	300	BRD-K44812652	BRD-K44812652	94.93743857228334	0
GSE66663	300	BRD-A50311610	meclizine	79.46531591694996	0
GSE66663	300	BRD-K90090262	BRD-K90090262	53.023199833405556	0
GSE66663	300	BRD-K41227865	ST-4039884	82.03504669585871	0
GSE66663	300	BRD-K48673964	BRD-K48673964	66.95033895819444	0
GSE66663	300	BRD-K90553655	testosterone	63.23208395927778	0
GSE66663	300	BRD-K23875128	RHO-kinase-inhibitor-III[rockout]	70.52268929154128	0
GSE66663	300	BRD-K49519144	LY-2140023	89.68437636075873	0
GSE66663	300	BRD-K59024967	BRD-K59024967	69.78716026306667	0
GSE66663	300	BRD-A00474148	BRD-A00474148	96.53129726371667	0
GSE66663	300	BRD-K49403449	BRD-K49403449	61.77696436450001	0
GSE66663	300	BRD-K38910949	ST-4075437	58.70736348936986	0
GSE66663	300	BRD-K10466330	AVA	86.29201612896108	0
GSE66663	300	BRD-K48115423	2-(4-methoxybenzylthio)-6-methylpyrimidin-4-ol	80.41526592413335	0
GSE66663	300	BRD-K13571841	pepstatin	65.9866883219111	0
GSE66663	300	BRD-K14945759	KU-C104127	83.6896132858611	0
GSE66663	300	BRD-A00626522	BRD-A00626522	67.68197079576665	0
GSE66663	300	BRD-K97631938	BRD-K97631938	59.20074899538889	0
GSE66663	300	BRD-K31706415	BRD-K31706415	100.28525940516666	0
GSE66663	300	BRD-K99595596	salsolinol	52.68388324235554	0
GSE66663	300	BRD-K27184429	levocetirizine	78.52114440787777	0
GSE66663	300	BRD-K19894101	MST-312	103.27371282286113	0
GSE66663	300	BRD-K43620258	CHEMBL-399379	93.98174417823888	0
GSE66663	300	BRD-A41649729	BRD-A41649729	96.54184374190478	0
GSE66663	300	BRD-K31268420	NSC-693868	55.98600721676115	0
GSE66663	300	BRD-K77554836	triamcinolone	98.85190893213888	0
GSE66663	300	BRD-K75295174	alisertib	115.49324437797779	0
GSE66663	300	BRD-K71860425	CDK2-5-inhibitor	61.3628159686627	0
GSE66663	300	BRD-K65639003	icariin	70.11938110513806	0
GSE66663	300	BRD-K45044657	BRD-K45044657	82.48328078952775	0
GSE66663	300	BRD-K15601958	SEW-2871	87.34181092405	0
GSE66663	300	BRD-K37372998	BRD-K37372998	88.42106412063886	0
GSE66663	300	BRD-K36533576	KU-C103875	61.36403908653887	0
GSE66663	300	BRD-A39121618	BRD-A39121618	81.12036806481663	0
GSE66663	300	BRD-K61463582	BRD-K61463582	68.57824701785559	0
GSE66663	300	BRD-K06071925	BRD-K06071925	55.167384806027805	0
GSE66663	300	BRD-K78559095	BRD-K78559095	69.68501362632779	0
GSE66663	300	BRD-K81144366	moxisylyte	77.37004811530001	0
GSE66663	300	BRD-K98471960	BRD-K98471960	42.33415144401032	0
GSE66663	300	BRD-K98521173	desoxycortone	47.02029433589444	0
GSE66663	300	BRD-K00532621	midazolam	74.09416309272775	0
GSE66663	300	BRD-K55260239	BRD-K55260239	80.80150219669443	0
GSE66663	300	BRD-K73082558	BRD-K73082558	46.704185763605565	0
GSE66663	300	BRD-K49327517	THZ-2-98-01	40.78498124133333	0
GSE66663	300	BRD-K07516181	BRD-K07516181	69.03621427483331	0
GSE66663	300	BRD-K34388789	BRD-K34388789	85.98481950890553	0
GSE66663	300	BRD-K14993104	bemegride	69.50086506491108	0
GSE66663	300	BRD-K94381355	BRD-K94381355	87.52825285877772	0
GSE66663	300	BRD-K45542213	BRD-K45542213	69.88760344813335	0
GSE66663	300	BRD-A63043573	cabergoline	63.44694687122778	0
GSE66663	300	BRD-K68144790	glycodeoxycholic-acid	79.6257160073603	0
GSE66663	300	BRD-K68102868	BRD-K68102868	66.62995482801112	0
GSE66663	300	BRD-K43256821	BRD-K43256821	64.3985006681	0
GSE66663	300	BRD-A33833419	TER-14687	83.37586865973333	0
GSE66663	300	BRD-K47695085	BRD-K47695085	95.81602621896667	0
GSE66663	300	BRD-K60667905	SA-427228	89.65029763983884	0
GSE66663	300	BRD-K65774694	BRD-K65774694	85.04888245748249	0
GSE66663	300	BRD-A96897502	U-74389F	83.06941742782779	0
GSE66663	300	BRD-K86048057	BRD-K86048057	105.43672303233332	0
GSE66663	300	BRD-K58601216	SA-1922927	71.67798050936665	0
GSE66663	300	BRD-K73276569	BRD-K73276569	93.2226848931333	0
GSE66663	300	BRD-K40892394	AR-C133057XX	63.28759512348254	0
GSE66663	300	BRD-K52850071	WHI-P154	106.70419331969997	0
GSE66663	300	BRD-K28112517	BRD-K28112517	55.88861941990557	0
GSE66663	300	BRD-K91701654	U-0126	100.15481845196665	0
GSE66663	300	BRD-K08317416	BRD-K08317416	111.28498163812222	0
GSE66663	300	BRD-A06726973	dibutyrylcyclic-gmp	67.03056158192774	0
GSE66663	300	BRD-K49371609	PIK-75	59.264209693686276	0
GSE66663	300	BRD-A15435692	BMY-14802	79.32162884761667	0
GSE66663	300	BRD-A03926027	ST-014147	72.83057025056587	0
GSE66663	300	BRD-K58223721	BRD-K58223721	56.66537161702779	0
GSE66663	300	BRD-K87730440	BRD-K87730440	49.67383509513252	0
GSE66663	300	BRD-A32164164	methyllycaconitine	62.77112653799208	0
GSE66663	300	BRD-K93623501	BRD-K93623501	83.90427927340552	0
GSE66663	300	BRD-A11095214	BRD-A11095214	79.10897594513884	0
GSE66663	300	BRD-K99515112	ST-4029010	39.63191628131112	0
GSE66663	300	BRD-K58033748	BRD-K58033748	66.37679361137779	0
GSE66663	300	BRD-K57285282	JAS07-006	83.92146033750788	0
GSE66663	300	BRD-K45356824	SA-1973497	93.70243222764441	0
GSE66663	300	BRD-K92446736	zatebradine	65.07436365213334	0
GSE66663	300	BRD-A92651262	nalbuphine	70.82453311035559	0
GSE66663	300	BRD-K76876037	BRD-K76876037	83.18128173585558	0
GSE66663	300	BRD-K81300454	BRD-K81300454	81.59348215010554	0
GSE66663	300	BRD-A61189834	BRD-A61189834	62.89363424988889	0
GSE66663	300	BRD-K82865713	prostaglandin-b2	55.44644724104998	0
GSE66663	300	BRD-K41571462	BRD-K41571462	74.66122244761111	0
GSE66663	300	BRD-K50297939	UTMB-00530	77.09823902188883	0
GSE66663	300	BRD-K46766488	S-14506	72.34159848079443	0
GSE66663	300	BRD-K47808476	BRD-K47808476	75.35592264380557	0
GSE66663	300	BRD-K68007270	BRD-K68007270	104.51119433968334	0
GSE66663	300	BRD-K98064019	BRD-K98064019	67.68491698582778	0
GSE66663	300	BRD-A96485169	EBPC	57.70608609126667	0
GSE66663	300	BRD-A97479839	piperidolate	45.3086472186143	0
GSE66663	300	BRD-K20401833	BRD-K20401833	76.72062216279738	0
GSE66663	300	BRD-K07110772	SA-433965	72.57333973213886	0
GSE66663	300	BRD-A07440155	labetalol	69.46647214141113	0
GSE66663	300	BRD-K79489641	BRD-K79489641	71.45868752096112	0
GSE66663	300	BRD-A77216878	manumycin-a	102.8184450967222	0
GSE66663	300	BRD-K48188942	BG-STK33-59	40.12704143101667	0
GSE66663	300	BRD-K95785537	PP-2	115.30691600253891	0
GSE66663	300	BRD-K12690157	BRD-K12690157	67.2439870527722	0
GSE66663	300	BRD-A38878059	BL-077	48.70727868164445	0
GSE66663	300	BRD-K23319301	BRD-K23319301	120.75642993716659	0
GSE66663	300	BRD-A92439610	triamcinolone-acetonide	81.15839318859126	0
GSE66663	300	BRD-K89451433	BRD-K89451433	109.11641512319441	0
GSE66663	300	BRD-K98404142	BRD-K98404142	104.73177584062779	0
GSE66663	300	BRD-K58900438	BRD-K58900438	74.26327991457221	0
GSE66663	300	BRD-K51683034	BRD-K51683034	72.41129719261109	0
GSE66663	300	BRD-K88008216	BRD-K88008216	78.8140824667222	0
GSE66663	300	BRD-K84284996	PSH-025	81.42291867398882	0
GSE66663	300	BRD-K78167523	BRD-K78167523	78.73578435658334	0
GSE66663	300	BRD-K26241953	piceatannol	150.18585700880558	0
GSE66663	300	BRD-K53423944	BRD-K53423944	89.02558167020554	0
GSE66663	300	BRD-K69932463	AZD-8055	112.59290915055004	0
