Gene	log2FC	pvalue	FDR	direction	Symbol
ILMN_1725297	0.1105451510000001	0.4047455077865758	0.6970942011554611	Not Sig	AMPH
ILMN_1725300	-0.2942972596666671	0.0826962178006305	0.2822242585277904	Not Sig	MLL3
ILMN_1725306	-0.0520876626666657	0.7745623516543639	0.9170541137109942	Not Sig	RNF6
ILMN_1725311	0.1763859109999996	0.3948359299078492	0.6892618921083837	Not Sig	GCGR
ILMN_1725312	-8.208666666753572e-05	0.99911104094867	0.9997873154496928	Not Sig	RASA1
ILMN_1725314	0.0293370486666653	0.8437877039804047	0.9457651266355104	Not Sig	GBP3
ILMN_1725320	-0.064123616333334	0.3846104571930061	0.6810582238690946	Not Sig	SIGLEC1
ILMN_1725327	-0.1015548923333335	0.3067325898181396	0.6102462884048959	Not Sig	LOC643772
ILMN_1725338	-0.4161116226666674	0.0018839451013117	0.0214009697087157	Down	CLDN23
ILMN_1725346	-0.6118967923333347	0.0477518769069389	0.1970903669012871	Down	SNAPC1
ILMN_1725352	0.2129731726666675	0.0272636979330898	0.1350707950380786	Not Sig	RUVBL1
ILMN_1725361	0.0295051383333335	0.6468335139806156	0.8555962499481327	Not Sig	LOC649094
ILMN_1725366	0.0303093496666662	0.6480073634152497	0.8558252594400751	Not Sig	SLC27A5
ILMN_1725379	0.0411848483333319	0.4199505404253539	0.708574797290914	Not Sig	DPP6
ILMN_1725387	-0.5029316253333338	0.033131023135463	0.1543970864526611	Down	TMEM200A
ILMN_1725401	-0.1351056956666667	0.1182336636893264	0.3549933422767599	Not Sig	DEFB104A
ILMN_1725407	-0.1359832543333334	0.202068206433726	0.4878262252483523	Not Sig	LOC649956
ILMN_1725414	0.0784434730000001	0.4022037669907181	0.695219255683324	Not Sig	ABCC6
ILMN_1725417	0.230570176333333	0.1736472799956604	0.4475300101427317	Not Sig	NELL2
ILMN_1725425	0.0589018633333324	0.5713229562104947	0.8135127140743462	Not Sig	LOC652044
ILMN_1725427	-0.5422449566666661	0.0130910665529341	0.0804928745108149	Down	B2M
ILMN_1725441	-0.0673145833333324	0.7007315822310648	0.8836960008325128	Not Sig	NFATC2IP
ILMN_1725455	-0.0466833206666663	0.690000679762776	0.8777191188249995	Not Sig	LOC441698
ILMN_1725456	-0.0248063213333322	0.8868575514273073	0.9621045918850452	Not Sig	LOC284067
ILMN_1725471	-0.0259453776666669	0.7986392698480075	0.9283281303710051	Not Sig	GK
ILMN_1725485	-0.4402883070000003	0.0007515484107867	0.011889055572267	Down	RGS17
ILMN_1725496	-0.1010617723333329	0.4176137412531645	0.7068254353216743	Not Sig	KCNAB2
ILMN_1725500	-0.0283679683333328	0.5839003744976676	0.8201650509719614	Not Sig	LOC647742
ILMN_1725510	-1.8865627643333325	0.0001314321647392	0.0043015962361288	Down	DHCR24
ILMN_1725518	0.1142383116666669	0.0973075465407726	0.3134140394710561	Not Sig	ANGPTL6
ILMN_1725519	-0.0590889123333333	0.5303816087461285	0.7878559940548762	Not Sig	CCL11
ILMN_1725528	0.3726134556666673	0.0038531395428656	0.0346153295658735	Up	LOC400657
ILMN_1725529	0.1057233030000013	0.4635362058693154	0.7420971515149094	Not Sig	UBE2I
ILMN_1725534	-0.4776404503333342	0.0181600222839954	0.1014422404311318	Down	ACTN4
ILMN_1725547	0.019134554999999	0.8842368286539868	0.9610645821822804	Not Sig	COX6B2
ILMN_1725554	-0.2998065069999995	0.0499519396932727	0.2028782935275881	Not Sig	DNAJC5G
ILMN_1725556	-0.1782544416666658	0.3355549634782035	0.637695538291223	Not Sig	LOC730130
ILMN_1725571	-0.0795550123333326	0.4147192647642754	0.7044211897697953	Not Sig	DNAH10
ILMN_1725594	-0.721828027666664	0.0008217020454049	0.0125680828852295	Down	FAM188A
ILMN_1725597	0.2335760789999996	0.0401797626340008	0.1755127126137843	Not Sig	FXYD4
ILMN_1725609	0.0571311066666666	0.5555123698701928	0.8039638031956331	Not Sig	LOC653107
ILMN_1725612	-0.683959812666667	0.0012070734155191	0.0160675940183961	Down	NUP50
ILMN_1725620	-0.3060292696666646	0.0431342068884084	0.1842355597216347	Down	GGNBP2
ILMN_1725633	-0.1240571626666682	0.2395922995278186	0.5350310363966034	Not Sig	MACROD2
ILMN_1725640	0.0093311083333329	0.9536374573968024	0.9855962082083264	Not Sig	DEFB119
ILMN_1725642	-0.8410165299999992	3.3863386425469684e-05	0.0021945329931727	Down	SUMO3
ILMN_1725644	0.0896248249999995	0.3914641941852632	0.6867379591300851	Not Sig	UBE2D2
ILMN_1725649	-0.1961779603333333	0.1768369194227856	0.4524255575173404	Not Sig	RAB41
ILMN_1725650	0.0244490306666662	0.7341129607587202	0.8987583289444344	Not Sig	LOC284288
ILMN_1725661	0.0415157143333333	0.7700804986186978	0.9151899974540496	Not Sig	DEFA1B
ILMN_1725666	0.0598189619999995	0.7621553217287598	0.9117725113249252	Not Sig	GTF2H3
ILMN_1725675	0.1599370586666673	0.4465887609080061	0.7292386413365224	Not Sig	ABCC6
ILMN_1725678	-2.083547891	2.7502563546498944e-05	0.0019924828120333	Down	GFRA1
ILMN_1725679	-0.3189636533333324	0.0472951448288397	0.1958199467497595	Down	ZNF596
ILMN_1725680	-0.0443573023333341	0.5696720402285399	0.8127030209924841	Not Sig	LRRC1
ILMN_1725683	-0.0067404366666661	0.9244236205221944	0.9747782465986654	Not Sig	FUT10
ILMN_1725686	0.1935598946666665	0.1008133591185313	0.3209906039291614	Not Sig	OR52M1
ILMN_1725692	-0.0409657023333327	0.8144661979335703	0.935212788636926	Not Sig	SLC25A30
ILMN_1725696	-0.2704670723333322	0.0170652725704447	0.0969991487159197	Not Sig	ATXN3
ILMN_1725700	-0.413333589333333	0.0017424389963263	0.0203483841121217	Down	MOV10
ILMN_1725702	0.0146624473333343	0.8224380135414819	0.9378108740990267	Not Sig	LOC648003
ILMN_1725705	0.1050553353333327	0.2819405148146159	0.5832472545690484	Not Sig	CLPP
ILMN_1725707	0.0529055280000019	0.2329957865224777	0.5267905117953249	Not Sig	ATG16L1
ILMN_1725718	0.137718232000001	0.2361223047682576	0.5313474808889734	Not Sig	ZSCAN4
ILMN_1725726	0.3732918733333328	0.0479728149334461	0.1977603632686885	Up	DHRS2
ILMN_1725738	0.1154657426666663	0.3404212639010662	0.6417984757753813	Not Sig	MKNK1
ILMN_1725739	-0.051988372666667	0.692783106709822	0.879489687702355	Not Sig	TNRC6B
ILMN_1725746	0.0551758846666654	0.7815928043241421	0.9203909063144772	Not Sig	ATPGD1
ILMN_1725750	-0.027754199666667	0.765681964948866	0.9136794981789778	Not Sig	LOC644695
ILMN_1725760	0.0707237380000007	0.5881726696741757	0.8230200544156351	Not Sig	YTHDC2
ILMN_1725772	0.0027945563333338	0.9775839457661784	0.9931635522597262	Not Sig	POU3F2
ILMN_1725773	0.8052722153333338	0.0007500592627452	0.0118823294230808	Up	DNAJC12
ILMN_1725787	0.5046060446666667	0.026446779822298	0.1323542007651833	Up	RFX1
ILMN_1725791	-1.5473346833333324	1.3059668063381607e-05	0.0014401556567423	Down	PTPLA
ILMN_1725808	0.1574399076666672	0.0811752256942057	0.2789046101489929	Not Sig	GABRG3
ILMN_1725809	0.0840979206666663	0.2173670751725741	0.507211285008589	Not Sig	IL18BP
ILMN_1725814	0.551361877333334	0.0032283866793554	0.030792039723175	Up	IL24
ILMN_1725831	-0.1705288229999988	0.0403566842400981	0.1759788015513468	Not Sig	PLAC2
ILMN_1725833	-0.0832558479999994	0.3946721314870529	0.6892127586529785	Not Sig	IFLTD1
ILMN_1725834	0.1461409533333331	0.1091958872904632	0.3375156571110747	Not Sig	FAM90A6P
ILMN_1725852	0.1050552556666675	0.1877176385585828	0.4674849777559398	Not Sig	S100A2
ILMN_1725862	0.624528803333332	0.0043970072734771	0.0376018836033366	Up	USP3
ILMN_1725870	0.006265160999999	0.9625622120915146	0.9884712409834456	Not Sig	UBE2U
ILMN_1725872	0.1489393813333333	0.0135291837679339	0.0824260947448061	Not Sig	LOC642486
ILMN_1725881	-0.0068550400000004	0.9604962683424476	0.9878986168166288	Not Sig	LOC23117
ILMN_1725889	0.8005370046666664	0.0050580859109708	0.0415646913802689	Up	AFF2
ILMN_1725896	-0.0993737940000007	0.1595818523282679	0.4255636003351577	Not Sig	AMIGO2
ILMN_1725899	-0.0285084550000007	0.4097372041887948	0.7008912227279253	Not Sig	HOXC10
ILMN_1725901	-0.1802340546666681	0.3608242569593206	0.6601389878657102	Not Sig	LOC653192
ILMN_1725906	0.0923461440000004	0.3315162708764898	0.6346203108738309	Not Sig	C1orf104
ILMN_1725910	0.1701084366666663	0.2016278455400741	0.4870862542414251	Not Sig	CNTFR
ILMN_1725912	-0.0271106280000008	0.5753735811762392	0.8155505058469605	Not Sig	KLK12
ILMN_1725946	0.142601573666667	0.4925276175669496	0.7624100723755873	Not Sig	IRF6
ILMN_1725947	0.0639907246666666	0.4622170116037128	0.7410886729800192	Not Sig	LOC647123
ILMN_1725963	0.0127668336666673	0.8993037753946441	0.966739297545215	Not Sig	LOC647719
ILMN_1725969	0.1830157016666662	0.0281820959198536	0.1380329795104655	Not Sig	RPP14
ILMN_1725971	-0.0795758923333327	0.6260827458516114	0.8448732789670546	Not Sig	TMEM81
ILMN_1725981	0.1021149309999991	0.2287069369586931	0.5219580188934274	Not Sig	LOC654189
ILMN_1725984	-0.7105285206666663	0.0033109151184414	0.0312952592254199	Down	LOC728689
ILMN_1725992	0.001607370666667	0.9755537879762056	0.9926547781725924	Not Sig	RAPGEF6
ILMN_1726002	-0.1415155073333327	0.109242387810159	0.3375756117682399	Not Sig	LOC650528
ILMN_1726011	0.1963829453333314	0.108717666541909	0.3364974866275873	Not Sig	LOC392583
ILMN_1726023	0.035699093999999	0.800873370338771	0.9291359913039235	Not Sig	C1orf14
ILMN_1726024	-0.0540573086666675	0.4380657795258619	0.7237034914836286	Not Sig	LOC645875
ILMN_1726025	0.2800368893333331	0.0041078139225883	0.0358905111731397	Not Sig	ASXL1
ILMN_1726030	0.7624309859999983	3.735317413727594e-05	0.0023085556900213	Up	GPX7
ILMN_1726041	0.3026036679999997	0.0216131041545934	0.1147603838169478	Up	FLJ30092
ILMN_1726048	-0.216030782333334	0.0610171611497179	0.2316321505112224	Not Sig	FLJ27465
ILMN_1726049	0.1626318173333327	0.0963393299480186	0.3113785498384656	Not Sig	LOC649676
ILMN_1726054	0.1654004036666672	0.3863920678619155	0.6825014354781577	Not Sig	C13orf26
ILMN_1726064	0.5446575499999993	0.0149103172538448	0.088304618007623	Up	PAK1IP1
ILMN_1726080	-0.0432708323333326	0.5748297197793976	0.8152425093180964	Not Sig	LOC645956
ILMN_1726081	-0.0590669873333338	0.5134483873635087	0.7765910962783065	Not Sig	SLC26A9
ILMN_1726104	-0.3841492173333325	0.0554434813559479	0.2174531765865682	Not Sig	C11orf51
ILMN_1726107	-0.1244705996666661	0.6105224610208843	0.8357232808442128	Not Sig	UBE2V1
ILMN_1726108	-0.3599874286666651	0.0146625874566066	0.0872415655134131	Down	LASS2
ILMN_1726112	-0.1077293880000009	0.5786925962614584	0.8172489049992558	Not Sig	PKP3
ILMN_1726114	0.0980292490000005	0.4675632043692489	0.745114871397306	Not Sig	SLC45A3
ILMN_1726138	-0.2051584220000002	0.232713325792937	0.526428633702112	Not Sig	EI24
ILMN_1726144	0.0858558053333329	0.3216225836229147	0.624346376119526	Not Sig	LOC649620
ILMN_1726152	-0.0595428543333316	0.7243671843784703	0.8947182337683083	Not Sig	C6orf123
ILMN_1726153	0.2046435596666658	0.0868114697025762	0.2913918694969119	Not Sig	MGC4677
ILMN_1726164	-0.0376278929999998	0.8169023159205052	0.9358981809573568	Not Sig	NEDD9
ILMN_1726169	-0.187285403333334	0.1784459694396591	0.4544092281645742	Not Sig	EDF1
ILMN_1726175	-0.0688574030000017	0.5517202389223598	0.8014733483675919	Not Sig	ITGAX
ILMN_1726181	0.0420852529999997	0.6620890054774753	0.863769002268361	Not Sig	C19orf52
ILMN_1726186	-0.0224850729999994	0.9195184631232324	0.9732979696029418	Not Sig	LOC641977
ILMN_1726189	0.8525916659999995	0.0009699848341189	0.0139111493263843	Up	MS4A14
ILMN_1726198	-0.1163065696666674	0.3904777708265496	0.6860042477073086	Not Sig	CTSL3
ILMN_1726199	-0.1772977236666664	0.1399368286772241	0.3933491906377414	Not Sig	ZNF594
ILMN_1726204	-0.0954958493333339	0.1338618466382918	0.3828277258351051	Not Sig	SCRG1
ILMN_1726210	-0.0897644400000015	0.370689990236607	0.669274973351997	Not Sig	GPIHBP1
ILMN_1726222	-0.0614101866666683	0.5606558518783467	0.8071797537397902	Not Sig	FLOT2
ILMN_1726225	0.0355903829999997	0.8128746439354502	0.934840287004288	Not Sig	SERPINI2
ILMN_1726230	0.0866952949999984	0.5712455683579167	0.8134869205194651	Not Sig	CD1B
ILMN_1726239	-0.4079035066666652	0.0074379463448494	0.0541345177972519	Down	TBCA
ILMN_1726245	0.3298859299999996	0.0028372266054829	0.0282041429401529	Up	TGFBR2
ILMN_1726247	0.1798844406666662	0.2700833497095996	0.5707631157000687	Not Sig	ADAMTS16
ILMN_1726250	-0.1974207796666656	0.1718555500152732	0.4448691148706793	Not Sig	CPAMD8
ILMN_1726257	-0.0488617693333326	0.4749819732817119	0.7507165305362564	Not Sig	SSX7
ILMN_1726263	0.2397578753333347	0.1888623498083399	0.4689392770027263	Not Sig	LOC653748
ILMN_1726266	-1.1221596530000006	0.0012720555196169	0.0166192771394744	Down	ADAM12
ILMN_1726273	0.0099147610000001	0.5929309181859932	0.82594332027951	Not Sig	ATP6V1G3
ILMN_1726280	0.2716832433333325	0.0625625994313277	0.2355145582794024	Not Sig	VPS13B
ILMN_1726281	0.1839596713333335	0.1388295455071793	0.3916294689546929	Not Sig	ANAPC11
ILMN_1726288	0.3679527946666674	0.0331314121892269	0.1543970864526611	Up	TMEM106B
ILMN_1726289	0.0347100529999995	0.7585599836059637	0.910177200046454	Not Sig	C12orf35
ILMN_1726306	0.3718437390000009	0.0186858421827753	0.1033967374751116	Up	HMBS
ILMN_1726308	-0.103678996666666	0.0614040302536179	0.2326340885111042	Not Sig	FAM10A4
ILMN_1726312	-0.0685934046666663	0.3656895817700982	0.6648448273733403	Not Sig	LOC389267
ILMN_1726327	-0.0960362953333335	0.5597478420467432	0.8064151169886479	Not Sig	AMY1B
ILMN_1726328	0.1321668956666659	0.2256252132987582	0.5177974963974802	Not Sig	CSTL1
ILMN_1726333	-0.0027687966666674	0.9747124732373572	0.992353663544298	Not Sig	RALGAPA2
ILMN_1726342	-0.0322517456666666	0.7123712831730146	0.8889550352249532	Not Sig	BIN2
ILMN_1726352	0.3345525926666663	0.0019442420722033	0.0217598545455904	Up	THSD4
ILMN_1726359	-0.0094697860000003	0.9237880423411012	0.9745932890232136	Not Sig	NECAP1
ILMN_1726363	0.0156288726666664	0.9158990779757864	0.9722949820680032	Not Sig	LOC650810
ILMN_1726366	0.0820815249999995	0.426186771851374	0.7142286652211892	Not Sig	SNX9
ILMN_1726368	0.1328506380000007	0.1893628729669541	0.4695947147881472	Not Sig	ZNF135
ILMN_1726372	0.0242900783333332	0.8406602580731403	0.9446994035090532	Not Sig	LOC728534
ILMN_1726374	0.0328329649999998	0.7842225267223871	0.9215098404272584	Not Sig	LOC644188
ILMN_1726387	0.202477860000001	0.0153489521054495	0.0900010196089002	Not Sig	NF1
ILMN_1726388	0.2340950566666668	0.1425078557165819	0.3977675165638125	Not Sig	ACBD7
ILMN_1726391	-0.2851272946666654	0.0163853878206099	0.0942137269905749	Not Sig	MRPL39
ILMN_1726392	-0.0677665806666674	0.4932733191523286	0.762831361591918	Not Sig	NIN
ILMN_1726394	0.0319601173333339	0.6394572801975901	0.8521025046310158	Not Sig	LOC389631
ILMN_1726409	-0.0282435319999994	0.8150634263711958	0.9353990726982808	Not Sig	KRT23
ILMN_1726410	-0.5166179873333325	0.0134510140206654	0.0821296555613888	Down	APRT
ILMN_1726417	0.1822536333333335	0.090002741192101	0.298009164974602	Not Sig	MRPL33
ILMN_1726420	0.0481193963333339	0.4183333889867658	0.7072616651087147	Not Sig	BSND
ILMN_1726421	-0.4635512739999985	0.0007814040648674	0.0121361337822557	Down	METTL9
ILMN_1726426	-0.0289191739999994	0.8718397041675469	0.956368556332653	Not Sig	PHF2
ILMN_1726434	0.0773275710000014	0.5648690501285063	0.8095145869452616	Not Sig	UNC45A
ILMN_1726435	-0.0649838149999997	0.5523707515848773	0.8019258428766148	Not Sig	LOC139363
ILMN_1726437	0.1331868886666667	0.3704938271379696	0.669105660947141	Not Sig	EFCAB3
ILMN_1726443	-0.174704269666666	0.1225684302249391	0.3626308503490569	Not Sig	LOC645463
ILMN_1726448	-0.7668188733333352	0.0012745780579112	0.0166430413369214	Down	MMP1
ILMN_1726456	-0.0816238339999984	0.4585423948671636	0.7383071306435663	Not Sig	SLC3A2
ILMN_1726457	0.1230762116666666	0.02296516988553	0.1197438837148303	Not Sig	LOC284948
ILMN_1726459	0.4181853919999989	0.0218402336421468	0.1156687817858553	Up	NPAS4
ILMN_1726460	1.797255391666667	3.061352759684315e-07	0.0004178689427259	Up	RPL14
ILMN_1726464	-0.1626298143333331	0.0151037106646897	0.0890153661548701	Not Sig	LOC646179
ILMN_1726466	-0.4483568129999993	0.0023657660588484	0.0249653492554097	Down	HDHD3
ILMN_1726469	-0.1790728740000018	0.3402667042057614	0.6416954144011362	Not Sig	LOC646119
ILMN_1726496	-0.843541098666666	0.0022992402619912	0.0244462846263938	Down	SEL1L
ILMN_1726505	-0.1549964056666679	0.4802039243176844	0.7538916741937308	Not Sig	GOLGA2L1
ILMN_1726512	0.0469118886666661	0.6932969532080685	0.8798114826676494	Not Sig	ZSCAN2
ILMN_1726516	0.1267705986666669	0.4137284393584678	0.70412139579116	Not Sig	SCRIB
ILMN_1726520	-0.0058657863333344	0.9570452479763352	0.9866824283841712	Not Sig	TDP1
ILMN_1726523	0.1081787883333333	0.2803372577758021	0.5814966892119808	Not Sig	OR10G3
ILMN_1726545	-0.0928092523333319	0.3917801626536105	0.6869335433329088	Not Sig	LILRA5
ILMN_1726547	0.2697812389999994	0.0040585360767484	0.0357166642152341	Not Sig	MAP3K5
ILMN_1726549	-0.0379074309999998	0.7154258856732325	0.890247463529215	Not Sig	GDPD2
ILMN_1726554	-0.0547887513333327	0.6248850060392168	0.8440549579023549	Not Sig	IREB2
ILMN_1726565	-0.3144225533333351	0.0041640980568626	0.0362108467099323	Down	PIK3R2
ILMN_1726574	0.0943541419999984	0.5067657834904596	0.7718136528673835	Not Sig	CACYBP
ILMN_1726575	0.0364801803333341	0.7264441071866224	0.8957584706216289	Not Sig	CHODL
ILMN_1726576	-0.071908516333333	0.6640227898941633	0.8646732521424911	Not Sig	ATRX
ILMN_1726578	0.130239173333333	0.4077279159362161	0.699419867957151	Not Sig	ZNF93
ILMN_1726589	-0.4581063599999986	0.0010472283208415	0.0146228681825183	Down	CD248
ILMN_1726591	-0.3735375953333326	0.0136635472069477	0.0830201761194815	Down	CARD16
ILMN_1726594	-0.1033619846666669	0.228580999767648	0.5218588518618292	Not Sig	UBR7
ILMN_1726597	0.7504660193333335	0.0025715577916108	0.0264274740593188	Up	FAM65B
ILMN_1726602	-0.0742205699999987	0.6492087239970313	0.8565707664613387	Not Sig	PPEF2
ILMN_1726603	0.0956854666666693	0.1702364684090864	0.4422595742722164	Not Sig	ATP5I
ILMN_1726617	0.089619585666667	0.3936324116506987	0.6883002081083442	Not Sig	ZNF182
ILMN_1726623	0.2164255483333352	0.1729645945191682	0.4465270961807808	Not Sig	LOC646359
ILMN_1726624	0.0649835929999991	0.7137045604490905	0.8896183537703284	Not Sig	YPEL4
ILMN_1726626	0.1087047783333332	0.0584482998230568	0.2252421120910048	Not Sig	SSR2
ILMN_1726636	0.5246283853333331	0.0150080024640292	0.0886513429961564	Up	HECTD2
ILMN_1726640	-0.1092089223333339	0.4239708769564562	0.7124106886052265	Not Sig	C7orf66
ILMN_1726641	0.0756187363333342	0.5269257679114514	0.7859865639867442	Not Sig	CTNNB1
ILMN_1726642	0.1171387676666668	0.3484836455150132	0.6498507746471774	Not Sig	KIAA1553
ILMN_1726647	0.1058606499999985	0.1426601215882989	0.3980750874188537	Not Sig	LOC650646
ILMN_1726649	0.118572535000001	0.5367230904052647	0.7921741487545152	Not Sig	LOC339529
ILMN_1726659	0.7423881370000007	0.0002471503880074	0.0061798047335393	Up	THOP1
ILMN_1726666	-0.8992714149999994	0.0003335770373243	0.0073160111482508	Down	GPX3
ILMN_1726667	0.0730054516666669	0.3355171991539697	0.6376606000954524	Not Sig	LOC648638
ILMN_1726678	0.0666786466666664	0.5748075962419437	0.8152355727009795	Not Sig	HSPC047
ILMN_1726682	-0.1666012686666667	0.3371706153471828	0.6394158370417912	Not Sig	LOC146909
ILMN_1726693	-0.2324011493333326	0.0369629089738401	0.1659997434720364	Not Sig	GTF2H1
ILMN_1726696	0.1722534053333335	0.3007349967230188	0.6038953786227163	Not Sig	LOC646302
ILMN_1726698	-0.0793223173333341	0.4748242392540858	0.7506706542773902	Not Sig	PSME1
ILMN_1726701	0.158615717	0.257219216870772	0.5560202230452626	Not Sig	LOC642726
ILMN_1726704	-0.138459098666666	0.0793513422194868	0.2747934483361016	Not Sig	RSC1A1
ILMN_1726711	-1.0941124379999998	0.002091571713213	0.0228570280916341	Down	PENK
ILMN_1726720	0.7492215066666663	0.0029349927834553	0.0288786685939484	Up	NUSAP1
ILMN_1726723	0.0187058550000003	0.8030786527100288	0.9301972162281428	Not Sig	LOC642953
ILMN_1726729	-0.3414678896666681	0.001627602553587	0.0194785281065261	Down	C2orf76
ILMN_1726743	0.3378918083333353	0.03750993558598	0.1675587982130594	Up	MRPS30
ILMN_1726745	0.1689995510000006	0.117500061105829	0.3538089803828247	Not Sig	TMIE
ILMN_1726752	-0.0044221833333324	0.9469777206800564	0.9833767139899372	Not Sig	APTX
ILMN_1726755	-0.2016524830000019	0.0561271346669059	0.2192461210187471	Not Sig	COPS4
ILMN_1726756	0.4136497050000001	0.0823440451454517	0.2813672878696208	Not Sig	FANCB
ILMN_1726758	0.1858645200000008	0.0346214728929257	0.1588933488182508	Not Sig	LOC645402
ILMN_1726762	-0.0517491446666662	0.8236749370180679	0.938248872419416	Not Sig	LOC440577
ILMN_1726769	-0.218026513333335	0.0381796552064071	0.1695916733850885	Not Sig	CNDP2
ILMN_1726783	0.7352249300000011	3.50250942782387e-06	0.0008585322073134	Up	RNASEH1
ILMN_1726786	-0.0615606073333339	0.6003739883819401	0.8301071474989903	Not Sig	TNRC6B
ILMN_1726798	-0.1984627463333321	0.2378824349783217	0.5334887975272166	Not Sig	UBXN10
ILMN_1726805	0.3781119410000002	0.0457648541419901	0.191545936454859	Up	STX2
ILMN_1726809	1.500782677999999	1.6272481748680806e-05	0.0015889805054395	Up	BHLHB3
ILMN_1726815	0.2225681770000012	0.1059510381458099	0.3312186422125142	Not Sig	HIST1H3G
ILMN_1726816	-0.0695388336666642	0.571378703555942	0.8135382536794176	Not Sig	LOC652814
ILMN_1726839	0.246472393333331	0.0171727277077797	0.0974460120426587	Not Sig	DCUN1D5
ILMN_1726840	-0.6841026276666682	0.0013449099042121	0.0172052454701102	Down	B3GALNT1
ILMN_1726842	-0.1226314796666674	0.3708622364237218	0.6693914796159264	Not Sig	TYW3
ILMN_1726845	0.1437084503333343	0.122981598838747	0.3635803948171131	Not Sig	LOC121981
ILMN_1726846	-0.0253598693333323	0.86081236196036	0.9525080552368288	Not Sig	LOC649856
ILMN_1726856	0.1102641923333331	0.3100151631382034	0.613396556663831	Not Sig	FLJ35429
ILMN_1726873	-0.6982634996666679	0.0038056311160231	0.0343810211793283	Down	TPCN2
ILMN_1726879	0.0563280343333323	0.7801711588929319	0.9196664671376948	Not Sig	PRR15
ILMN_1726893	-0.213455007666667	0.1573025879623261	0.4219299068651065	Not Sig	EPN3
ILMN_1726901	-0.432586903333334	0.0435573453925492	0.1854463668774544	Down	KLC1
ILMN_1726906	-0.1835557363333331	0.0074031403986261	0.0539559029391781	Not Sig	AKT1S1
ILMN_1726913	0.1381726810000003	0.251506596695933	0.5494469672819764	Not Sig	RBPJ
ILMN_1726924	-0.0193128713333337	0.8595907202575275	0.9521310651824656	Not Sig	SYNGR4
ILMN_1726928	1.4682323633333354	4.1470696895310056e-05	0.002410021055837	Up	TCEA3
ILMN_1726930	-0.6675420650000001	0.0056361359199245	0.0446840954104605	Down	C5orf44
ILMN_1726936	0.1288606923333333	0.336163927953982	0.6381309342475836	Not Sig	LOC727735
ILMN_1726940	-0.0655985379999997	0.3185194909992538	0.6215104178260549	Not Sig	LOC344167
ILMN_1726942	0.1619159189999992	0.3308693918975648	0.6338693282534219	Not Sig	LOC402160
ILMN_1726952	-0.093426363999999	0.6840510096704154	0.8750541252311219	Not Sig	FLJ12331
ILMN_1726967	0.0829031453333328	0.3316547251298251	0.6346476889364204	Not Sig	TWSG1
ILMN_1726969	0.0083810776666668	0.9418092481596992	0.9811956200739732	Not Sig	OR51S1
ILMN_1726972	-0.0622752233333336	0.4682373271706885	0.7455111053677157	Not Sig	LOC648859
ILMN_1726980	-0.0676791906666682	0.6248615863721676	0.8440549579023549	Not Sig	CYP4A22
ILMN_1726981	0.0939162266666642	0.2535972244439377	0.5522341936810333	Not Sig	VEGFB
ILMN_1726986	0.3036174990000004	0.0190276063070498	0.1046851499539973	Up	AADAT
ILMN_1726989	-0.1414982853333359	0.0929372717644516	0.304257566767817	Not Sig	C1orf86
ILMN_1726990	0.934097219333334	7.103280483563719e-05	0.0031523639129121	Up	DOM3Z
ILMN_1727001	0.1568867499999999	0.0053875629922328	0.0433903353824571	Not Sig	DDX46
ILMN_1727005	0.0511063600000012	0.6882929431388884	0.877013643450079	Not Sig	LOC339240
ILMN_1727017	-0.1346099309999999	0.1298153004084424	0.3754999835966123	Not Sig	SFTPB
ILMN_1727023	0.1768489283333316	0.1275691310470942	0.371615791353198	Not Sig	AMMECR1L
ILMN_1727036	-0.2719877096666661	0.050984387281845	0.2056412888337747	Not Sig	ENAH
ILMN_1727040	-0.1683144586666651	0.1764885738198102	0.4518764653497638	Not Sig	ARTN
ILMN_1727041	0.0952622233333357	0.1654249371048573	0.4348942997808607	Not Sig	EWSR1
ILMN_1727043	0.5798766000000022	0.0013896557449851	0.0175763246441565	Up	GLT25D1
ILMN_1727045	-0.8075082669999993	0.0026325157824796	0.0268692678829663	Down	RASGRP3
ILMN_1727049	-0.110920542333333	0.3389600505807773	0.6407032952243651	Not Sig	LOC402509
ILMN_1727050	0.4414068073333332	0.0008412523838243	0.0126868204463686	Up	PPFIA1
ILMN_1727051	-0.2739694640000003	0.0772819605859913	0.2706785364183073	Not Sig	DDX19A
ILMN_1727055	0.5225098226666649	0.0014055951791807	0.0177039128691917	Up	C12orf48
ILMN_1727065	0.0294117950000014	0.6082974255734613	0.8342949180711828	Not Sig	FLJ42289
ILMN_1727073	0.7455406919999987	0.0026350257882223	0.0268858429988721	Up	MEA1
ILMN_1727076	-0.0569101679999999	0.4916885621906358	0.7617750941580024	Not Sig	OR10H4
ILMN_1727078	-0.0281796446666673	0.8899696912508214	0.9635143408859614	Not Sig	C17orf37
ILMN_1727080	-0.458913031333334	0.0308368676672638	0.1468711000780029	Down	MYO6
ILMN_1727084	0.4316251960000006	0.002725229587658	0.0274881650618555	Up	ADAMTSL1
ILMN_1727087	1.170019366666665	0.0001388812730438	0.0043870782463606	Up	GJA1
ILMN_1727091	-0.1437904206666687	0.3209288688653509	0.6235626305356505	Not Sig	ACMSD
ILMN_1727093	-0.0307455310000008	0.795025429059439	0.9269354286956548	Not Sig	GPR158
ILMN_1727098	-0.0640202053333327	0.4005164128215415	0.6940185119992549	Not Sig	PPP1R16B
