ID_REF	GSM1627296	GSM1627297	GSM1627298	GSM1627299	GSM1627300	GSM1627301
ILMN_1797342	9.786327269	9.774398878	9.740449608	10.20360303	10.24027423	10.31389673
ILMN_1797359	7.85215966	7.77088674	7.673731884	7.781075826	7.817948636	7.794326482
ILMN_1797362	6.907395643	6.794930125	6.958583414	7.127000019	6.937454122	6.688251507
ILMN_1797367	8.138546491	8.29273835	8.291753442	8.705404913	8.822261916	9.003618967
ILMN_1797368	5.760597502	5.699354175	5.83901033	5.811666654	5.836482203	5.786267158
ILMN_1797372	8.867478324	8.921959438	8.927985757	8.725178304	8.754419338	8.90822298
ILMN_1797375	6.350304453	6.331715868	6.339847996	6.072984515	5.891058642	6.117855475
ILMN_1797379	5.808505195	5.841959084	5.961996755	5.986117228	5.876324135	5.893486637
ILMN_1797383	5.546446722	5.55175393	5.582414245	5.594923858	5.528396523	5.656409709
ILMN_1797384	10.19739398	10.24192378	10.13611829	10.37593713	10.26112918	10.07450367
ILMN_1797391	6.088911653	6.074143705	5.841614438	5.951172094	5.942915808	5.951500933
ILMN_1797393	5.738802965	5.74567287	5.682014643	5.517891878	5.500337204	5.568278261
ILMN_1797398	5.841614438	5.696705137	5.464319835	5.434238757	5.59777277	5.462546939
ILMN_1797406	5.83901033	5.641684613	5.848662172	5.760479664	5.57501512	5.735388469
ILMN_1797408	5.692943268	5.920615666	5.777129494	5.742442722	5.614892068	5.921158314
ILMN_1797409	5.985894728	5.723622305	5.81554948	5.960020993	5.703532805	5.977235416
ILMN_1797413	7.786298324	7.848310518	7.899350229	7.57992597	7.7030183	7.862631812
ILMN_1797425	8.920321858	8.751308525	8.872752181	8.444081051	8.302175836	8.20320059
ILMN_1797428	5.7992657	5.812576727	5.636158653	5.770775533	5.563588166	5.658625534
ILMN_1797431	5.808505195	5.910654955	5.774509494	6.201871249	5.824059775	5.986335218
ILMN_1797432	5.715371849	5.80718865	5.678818204	5.712248714	5.700992324	5.901276267
ILMN_1797451	5.599138514	5.656409709	5.6910789	5.552170907	5.542670189	5.578441785
ILMN_1797453	6.10761274	5.704628935	6.114679911	5.944492954	6.126128303	6.072984515
ILMN_1797471	5.701611636	6.167921315	5.966523555	5.96209898	6.03728618	5.913154284
ILMN_1797475	5.669099778	5.723622305	5.47282565	5.63061499	5.490908792	5.503454075
ILMN_1797482	6.384820724	6.45076404	6.376075106	6.634904316	6.47166099	6.174734243
ILMN_1797499	6.921146472	6.832357753	6.963732664	6.599529803	7.000432913	6.818985838
ILMN_1797503	5.618014044	5.454193896	5.678818204	5.428752419	5.634862754	5.549248487
ILMN_1797519	5.465898449	5.364556219	5.542397774	5.31488285	5.127970436	5.51399708
ILMN_1797522	11.28565435	11.15766143	11.0215218	11.8340966	11.83706794	11.78989631
ILMN_1797526	6.015637072	6.041583231	6.266208974	6.100381972	5.955867211	6.010283226
ILMN_1797530	8.041258492	7.738766888	7.958624526	8.113530787	8.258357021	8.157267282
ILMN_1797531	7.78404638	7.710578403	7.524873577	8.295953625	8.308433314	8.357365244
ILMN_1797534	7.824844018	7.758513504	7.858796724	8.043061954	8.179338254	8.178465702
ILMN_1797542	5.7992657	5.546165993	5.964416592	5.676776767	5.703532805	5.633114898
ILMN_1797544	5.775218868	5.491788092	5.600439921	5.690029309	5.673551413	5.581135014
ILMN_1797554	5.656812634	5.537590722	5.747380797	5.530823066	5.509013421	5.525572744
ILMN_1797557	5.364872917	5.682276167	5.486268904	5.483572202	5.522590789	5.460171537
ILMN_1797565	5.710015098	5.50338031	5.563588166	5.773421348	5.420631992	5.645093565
ILMN_1797566	7.403297149	7.484700805	7.378430322	7.848482371	7.828596017	7.892936158
ILMN_1797568	5.990232437	5.971814377	6.084710237	5.973188051	5.811409737	5.779763659
ILMN_1797576	7.465278504	7.681764781	8.044116167	7.14107036	7.267682432	7.00579987
ILMN_1797577	5.393871366	5.85127959	5.633114898	5.606377989	5.5780449	5.61201269
ILMN_1797578	6.143334583	6.08811535	5.848662172	6.12914263	6.246227832	6.333694517
ILMN_1797579	5.863009595	5.797152757	5.885864588	5.61921498	5.764064284	5.786267158
ILMN_1797585	9.248080591	9.515144154	9.344919127	10.15051687	10.21216499	10.34068584
ILMN_1797588	5.611881141	5.63602523	5.86133394	5.62452694	5.98159237	5.698218453
ILMN_1797594	7.182940296	7.161310391	7.165836916	7.741489639	7.433573224	7.390424373
ILMN_1797596	6.384820724	6.018255268	6.255056748	6.23005649	6.263202371	5.977235416
ILMN_1797604	13.3389022	13.34557646	13.34875378	13.14530853	13.25185454	13.10248188
ILMN_1797612	5.827633385	5.763832845	5.560107174	5.674079151	5.667419759	5.551906257
ILMN_1797631	5.669099778	5.732128369	5.777129494	6.126883327	5.509013421	5.54630996
ILMN_1797634	5.848899325	6.069306903	5.91553763	5.757819983	5.999582857	5.951500933
ILMN_1797638	5.663405663	5.34070164	5.486268904	5.39357982	5.554685252	5.326536931
ILMN_1797642	5.626788859	6.097502863	5.853990188	5.869975146	5.931642143	5.735388469
ILMN_1797656	6.47166099	6.272909957	6.507345362	6.632652496	6.357732363	6.840962772
ILMN_1797660	5.735501241	5.699354175	5.551187505	6.207770949	6.492694751	6.436304746
ILMN_1797668	6.903925237	7.081877082	6.936437747	7.026310787	6.792216304	6.922503475
ILMN_1797684	9.103447846	8.996269533	9.0909713	9.233250155	9.356843276	9.238980587
ILMN_1797693	6.665168083	6.476331963	6.841390049	6.749321128	6.89465564	6.944808775
ILMN_1797698	8.909743695	8.712656271	8.887430035	8.042126072	8.16976844	8.287119043
ILMN_1797701	6.836256244	6.625001973	6.878149512	6.329605271	6.60594262	6.36950931
ILMN_1797704	5.830675416	5.941739141	5.787469609	5.912506917	5.794198112	5.873005429
ILMN_1797715	5.663405663	5.556911448	5.603285318	5.694946726	5.513007309	5.712018212
ILMN_1797728	8.992612796	9.022726152	9.006279026	10.28970803	10.21374866	10.2431649
ILMN_1797731	5.830675416	5.644698841	5.804553731	5.652111204	6.009873994	5.603545072
ILMN_1797735	6.406300422	6.491549304	6.366288777	6.409899338	6.348455358	6.404261469
ILMN_1797738	5.565790881	5.569095997	5.621345191	5.33893262	5.494340298	5.683139103
ILMN_1797744	5.582541951	6.013816439	5.750529355	5.898644308	5.751387395	5.812741234
ILMN_1797753	5.911411749	5.699354175	5.920394895	5.968402666	5.89752721	6.062362736
ILMN_1797764	5.960862854	5.799382075	5.86861452	5.96209898	5.845384581	5.898875717
ILMN_1797776	11.0282134	11.13041037	11.01656096	11.01155462	11.15148765	11.32652176
ILMN_1797786	7.206237907	7.141255923	7.056060743	7.898147084	7.836771744	7.697293118
ILMN_1797793	9.151856413	9.292655549	8.937200826	9.95977791	9.959437316	10.02528146
ILMN_1797794	5.481143711	5.676381376	5.685299205	5.62215344	5.836482203	5.744204635
ILMN_1797796	5.857029217	5.818162818	5.818162818	5.783075599	5.899854077	5.712018212
ILMN_1797797	5.824645354	5.894238663	5.888522898	5.903455758	5.806522677	5.953507264
ILMN_1797804	5.937056717	6.076464188	6.108267259	6.180230524	6.180230524	6.411393839
ILMN_1797806	5.976310534	5.76129348	5.618689734	5.50236166	5.68747269	5.712018212
ILMN_1797808	5.780837577	5.978530722	5.736235861	5.942043979	6.059117093	5.898875717
ILMN_1797813	11.3195817	11.17115355	11.3915968	11.11351905	11.22240703	11.34949177
ILMN_1797816	6.302148648	6.390667109	6.187284754	6.365411398	6.414954357	6.112087817
ILMN_1797822	7.347122719	7.004089815	7.200384413	7.24539844	7.16517088	7.232580126
ILMN_1797827	5.883663976	5.738212427	5.87398487	5.707510832	5.614892068	5.838772668
ILMN_1797828	8.776572156	8.822521186	8.709995985	9.605846829	9.606443658	9.564748603
ILMN_1797853	5.629838413	5.447455305	5.467428141	5.641555651	5.637217426	5.748481168
ILMN_1797861	6.342903492	6.50248646	6.721976403	6.448382518	6.689084602	7.077984806
ILMN_1797873	5.588953768	5.656409709	5.653642632	5.57611372	5.614892068	5.284898609
ILMN_1797875	5.772413551	5.79474029	5.764010488	5.821278122	5.566632239	5.666123993
ILMN_1797878	5.760597502	5.444240129	5.878990061	5.589493312	5.480700984	5.847296982
ILMN_1797892	5.63629317	5.450299304	5.669852866	5.434238757	5.447920431	5.592872651
ILMN_1797893	8.003745642	7.938363478	7.917849834	8.071781718	7.885662101	7.844503767
ILMN_1797895	5.669099778	5.589105391	5.758411456	5.351823945	5.525572744	5.584190613
ILMN_1797897	5.549665769	5.38823057	5.560107174	5.517891878	5.7992657	5.473631151
ILMN_1797903	8.197956095	8.127012014	8.138297874	9.039631784	8.982280762	9.098623974
ILMN_1797912	5.724193864	5.296397733	5.650844112	5.990232437	6.031074919	5.875470404
ILMN_1797925	6.483229609	6.380116269	6.604855852	6.948303404	6.484739424	6.447637066
ILMN_1797926	5.934373289	6.034402001	5.81554948	6.796701854	6.588475474	6.811247915
ILMN_1797929	7.273579747	7.306066152	7.321919002	6.799147203	6.908349683	6.652110827
ILMN_1797933	11.93268142	11.78989631	11.97675372	11.18719706	11.1325334	11.16277797
ILMN_1797942	5.704387136	6.045346394	5.784752592	5.864915473	5.904450517	5.595732343
ILMN_1797950	10.19974546	10.15198223	10.41155195	9.561518781	9.578738342	9.724211968
ILMN_1797954	5.87398487	5.753212472	5.927722059	5.641555651	5.853338011	5.640496283
ILMN_1797964	9.286736034	9.546443997	9.661429816	9.050371137	9.09658479	9.186025773
ILMN_1797965	6.424876564	5.941739141	6.218625129	5.878990061	5.994854696	6.110343572
ILMN_1797971	5.509013421	5.556911448	5.548407452	5.414414469	5.554685252	5.658625534
ILMN_1797972	6.022386697	5.685299205	5.784752592	5.996904309	5.836482203	5.598588201
ILMN_1797974	7.445027399	7.272578118	7.39651782	8.692548136	8.796835469	8.62617509
ILMN_1797975	5.857029217	5.766491362	5.844240853	5.948945777	5.829136359	5.966301629
ILMN_1797988	5.666384504	5.812576727	5.612438323	5.799563295	5.542670189	5.575693461
ILMN_1798000	7.242037378	7.226435409	7.172798815	9.478864081	9.619154971	9.571485134
ILMN_1798006	6.364273437	6.215373885	6.301986449	6.650394746	6.609326743	6.487405735
ILMN_1798014	7.891998706	7.879994566	7.732282734	6.892290459	7.03651489	7.133687302
ILMN_1798030	10.01708761	10.00825272	9.874217583	9.816421827	9.846906927	10.04300641
ILMN_1798037	5.78901473	5.540144382	5.738939442	5.616809639	5.637217426	5.675876457
ILMN_1798038	6.329836574	6.213085815	6.226822071	6.497143545	6.185654635	6.387083355
ILMN_1798043	5.903910347	5.86861452	5.85649342	5.81639926	5.945006695	5.968183793
ILMN_1798045	5.712629459	5.603416867	5.823157057	5.62452694	6.13708285	6.226959267
ILMN_1798046	5.602764768	5.556911448	5.5251709	5.489019999	5.308829632	5.640496283
ILMN_1798053	5.588953768	5.823493597	5.658625534	5.81639926	5.506131676	5.678447253
ILMN_1798061	8.451394466	8.438295985	8.383635977	9.660267624	9.629214493	9.543092184
ILMN_1798063	5.474222965	5.411020234	5.699541985	5.760479664	5.594923858	5.572975752
ILMN_1798064	5.913793222	6.161177752	5.878990061	5.883327622	5.977235416	5.873005429
ILMN_1798076	7.060847282	6.888117015	6.674168346	7.684236243	7.82147141	7.78427828
ILMN_1798081	8.021153166	7.777742359	7.919800883	7.807810696	7.794172167	7.624334502
ILMN_1798083	7.506464395	7.375038645	7.444366598	7.484700805	7.426041838	7.255860741
ILMN_1798085	7.285232139	7.095091518	7.233439344	7.706122673	7.478937145	7.726412475
ILMN_1798103	5.553297339	5.158523121	5.432396911	5.13739488	5.61201269	5.462546939
ILMN_1798104	6.018068037	6.251115938	6.246648534	6.201871249	6.110343572	6.127121799
ILMN_1798108	7.790340935	7.754560484	7.686817859	7.730700302	8.06451852	7.778327087
ILMN_1798112	5.72147072	5.491788092	5.930095458	5.269873818	5.642849851	5.777499852
ILMN_1798123	8.492421768	8.413651402	8.385249304	8.496994833	8.420548735	8.009335388
ILMN_1798129	6.329836574	6.436940447	6.454402299	6.560554325	6.600018885	6.350260706
ILMN_1798138	5.629838413	5.647843607	5.575974793	5.633181745	5.560555967	5.467564618
ILMN_1798146	5.316463814	5.629709451	5.32752638	5.578831969	5.373647955	5.124061327
ILMN_1798163	9.237640352	9.129022162	9.302894859	8.262623851	8.473204743	8.341332099
ILMN_1798164	10.87260848	10.76163869	10.88794312	10.57392534	10.76855379	10.73436977
ILMN_1798166	5.801964474	5.777129494	5.709132094	6.018452522	5.759251526	5.685670982
ILMN_1798172	7.224623641	7.068549243	7.410035604	7.265975631	7.419534826	7.2478288
ILMN_1798177	8.76398996	8.725178304	8.874478273	9.60660512	9.745071672	9.912616341
ILMN_1798181	7.614718609	7.675854314	7.78416233	9.283597347	8.986980496	9.322587759
ILMN_1798187	6.121629697	6.346696009	6.183643241	6.379355322	6.567273885	6.488614538
ILMN_1798189	12.61125983	12.40568454	12.55312479	12.35876363	12.5990504	12.54209769
ILMN_1798204	5.78901473	5.87398487	5.656409709	5.63061499	5.748481168	5.716860935
ILMN_1798205	5.988338361	5.818162818	5.685299205	5.534073979	5.771508987	5.396195419
ILMN_1798206	5.953800958	5.976105084	5.836370583	5.872425528	6.16315335	6.048498523
ILMN_1798210	9.259288917	9.345434228	9.378979489	7.172727865	7.233107492	7.299557341
ILMN_1798212	9.504311018	8.85910619	8.824436056	9.132216882	9.292387637	8.909365258
ILMN_1798224	6.095129506	6.346696009	6.226822071	5.818962828	6.018255268	5.957061025
ILMN_1798233	6.755667057	6.630269579	6.659679739	6.766203412	6.683753305	6.750129568
ILMN_1798249	6.480800407	6.370248499	6.540960505	6.394436695	6.490310906	6.379278429
ILMN_1798254	9.556601473	9.427943449	9.469528227	10.79751805	10.8569165	10.58484949
ILMN_1798256	10.41196495	10.36481441	10.26281657	10.77729378	10.52833579	10.26988993
ILMN_1798270	9.518142987	9.605005721	9.636060241	9.20197231	9.202674907	9.103447846
ILMN_1798288	9.259780581	9.161923121	9.066535417	8.998092007	8.81853188	8.704231167
ILMN_1798298	5.672439508	5.799382075	5.958041473	5.932966727	5.871800297	5.877345863
ILMN_1798303	6.745934821	6.736399455	7.065605635	6.4668979	6.402897421	6.457811596
ILMN_1798308	9.812980388	9.918598912	9.648887723	9.702061308	9.271773028	9.584266821
ILMN_1798311	6.519887294	6.564595806	6.818543247	6.520778356	6.595129192	6.764336891
ILMN_1798326	5.903910347	6.032303268	5.900727124	5.489019999	5.829136359	5.633114898
ILMN_1798327	5.556361947	5.589105391	5.650844112	5.842178703	5.530950277	5.43040143
ILMN_1798329	5.883663976	6.258261612	6.133328194	6.086785639	6.134852338	6.082925626
ILMN_1798346	8.387988654	8.687084333	8.702752282	8.757132018	9.002591674	8.830056778
ILMN_1798352	5.690029309	5.927940597	5.858741257	5.717494144	5.779533534	5.78832495
ILMN_1798354	10.93480147	11.08360439	10.94989017	11.16571995	11.17970213	11.07527649
ILMN_1798360	11.17527831	11.10444338	11.18916277	11.55164065	11.61177301	11.82326527
ILMN_1798372	7.045383896	7.021346356	6.871255365	7.543270242	7.201514679	7.598611562
ILMN_1798373	6.377318544	6.277377572	6.276529785	6.012115753	6.178431938	5.923158562
ILMN_1798379	8.80253324	9.259780581	9.365084998	6.159418947	6.430109414	6.684831637
ILMN_1798380	8.278803547	8.159456875	8.327772104	8.255280989	8.355803437	8.213669859
ILMN_1798395	7.358149481	7.467753231	7.643251722	8.433435617	8.01320628	8.273535455
ILMN_1798429	5.735501241	6.1085508	5.913099499	5.934806762	6.158973002	5.931029598
ILMN_1798433	6.061244564	6.208242124	6.24078331	6.092970394	5.92266253	5.947312457
ILMN_1798448	8.142465259	8.543576502	8.319323443	8.132150272	7.68041265	8.307427553
ILMN_1798454	6.351939382	6.226916767	6.461784375	6.05276094	5.910654955	6.014481852
ILMN_1798458	7.666099919	7.435334194	7.526374007	7.941978573	7.97540583	7.807810696
ILMN_1798459	6.247421201	6.380116269	6.291276711	6.422611419	6.512832284	6.228651344
ILMN_1798463	5.505384978	5.583642927	5.416381242	5.603285318	5.68747269	5.470828536
ILMN_1798467	5.978793837	6.079413684	6.033906888	6.139080647	5.972875526	5.995016437
ILMN_1798472	6.570417043	6.583505253	6.612562916	6.476452047	6.426437687	6.19141783
ILMN_1798475	6.372436899	6.414867901	6.28055884	6.20612863	6.427832903	6.199525411
ILMN_1798485	11.52586593	11.40334487	11.61330555	11.95346267	12.00025315	11.81955464
ILMN_1798488	5.846516537	5.595472358	5.699541985	5.49962202	5.745979289	5.606515611
ILMN_1798493	6.00793715	6.180146719	6.299250237	5.874649865	5.970057547	6.010283226
ILMN_1798496	5.63629317	5.704628935	5.782021324	7.279664654	7.2528925	7.26887345
ILMN_1798505	5.474222965	5.581580404	5.682014643	5.654974586	5.796666905	5.903334431
ILMN_1798528	5.633114898	5.656409709	5.711893184	6.001191354	5.82116496	5.770775533
ILMN_1798530	5.642470437	5.673171746	5.812576727	5.838659114	5.803960615	5.844909036
ILMN_1798533	10.196243	10.2033376	10.11638975	9.912616341	10.10385846	10.0104508
ILMN_1798534	5.998331473	5.753212472	5.809777162	5.836244108	5.997120371	5.716860935
ILMN_1798535	5.881330549	5.76129348	6.236135626	5.679581876	5.933830932	5.551906257
ILMN_1798543	8.156034836	8.053314485	8.037024018	7.757014189	7.93766567	7.985404751
ILMN_1798546	8.046547852	8.080626555	8.10678152	8.407395531	8.16976844	7.909520316
ILMN_1798547	5.7992657	5.77462364	5.932345859	5.730113246	5.735636591	5.905484046
ILMN_1798551	5.659922307	6.346696009	5.930095458	5.749685828	5.709132094	5.993009964
ILMN_1798557	5.830675416	5.59802814	5.609480019	5.649635782	5.786993881	5.70951684
ILMN_1798573	5.870987467	6.08811535	5.982421853	5.657833831	5.7992657	5.753085014
ILMN_1798577	5.592363653	5.927940597	6.060311919	5.966406974	5.548822908	5.748481168
ILMN_1798581	11.62964987	11.82428106	11.62293035	11.64930042	11.11507407	11.34675238
ILMN_1798582	5.455530343	5.444240129	5.600439921	5.39357982	5.609480019	5.485511421
ILMN_1798587	5.921368386	5.5660583	5.658625534	5.744439345	5.951598156	5.630478513
ILMN_1798588	8.331413903	8.458241563	8.71679547	8.164058646	8.012986594	8.343433158
ILMN_1798596	5.608657399	5.528708075	5.600439921	5.646858539	5.831665903	5.650844112
ILMN_1798602	7.467403886	7.589774798	7.513074326	7.659572526	7.652116485	7.735406703
ILMN_1798612	5.814326333	5.687833206	5.792927864	5.587182834	5.513007309	5.728248961
ILMN_1798615	5.985894728	6.045346394	5.984802341	6.029017809	6.191514623	5.786267158
ILMN_1798619	6.524186192	6.357480458	6.816200269	6.481791712	6.76516592	6.475169767
ILMN_1798620	11.31129311	11.16851029	11.07995578	11.27981036	11.44846224	11.2754127
ILMN_1798624	6.10099432	5.662005978	5.790271308	5.725048886	5.855475561	5.995016437
ILMN_1798636	6.333461527	6.092686585	6.480259476	5.953389637	6.051121367	6.041583231
ILMN_1798654	10.9530206	11.05802843	11.13842802	10.00029238	10.03399609	10.02237473
ILMN_1798657	7.955099699	7.829955557	7.876747261	7.426041838	7.445731513	7.608894591
ILMN_1798659	9.262334649	9.137477361	9.224589288	9.463732196	9.692577219	9.523942917
ILMN_1798663	6.268945149	6.24078331	6.110343572	6.12914263	6.301171255	6.321396532
ILMN_1798664	5.83901033	5.786861802	5.554131828	5.814326333	5.789600154	5.94578211
ILMN_1798679	5.308482005	5.510270311	5.124061327	5.405325098	5.229925209	5.396195419
ILMN_1798681	5.865491735	5.467285737	5.603285318	5.788206473	5.738676977	5.861449903
ILMN_1798690	5.939170346	5.609342685	6.208416083	6.016332481	5.679336017	6.060606791
ILMN_1798700	5.824645354	5.809667041	5.673049057	6.001191354	5.684921505	5.830738899
ILMN_1798705	7.541674527	7.648065837	7.619005796	7.155750781	7.77886378	7.621812937
ILMN_1798706	8.962284504	8.974650782	8.872752181	6.62841746	6.665344857	6.649384964
ILMN_1798712	8.397708891	8.320259699	8.323518214	7.406168118	7.330092158	7.346283214
ILMN_1798728	11.84048972	11.97126818	11.95775096	11.57476112	11.65981447	11.6965351
ILMN_1798742	5.529557232	5.766491362	5.594784183	5.559405999	5.860431305	5.562878855
ILMN_1798753	5.642470437	5.42403484	5.575974793	5.641555651	5.829136359	5.746649552
ILMN_1798779	5.766598777	5.96102722	5.941525011	5.979670821	5.791957206	5.819897153
ILMN_1798790	6.670374329	6.591319703	6.913013024	6.232218461	6.680427342	6.215117275
ILMN_1798803	6.180230524	6.11909811	6.044157449	6.281072641	6.148268878	6.233702079
ILMN_1798804	9.905399694	9.924267858	9.814336916	9.115034549	9.055083948	9.019170816
ILMN_1798807	5.602764768	5.644698841	5.567041473	5.960020993	5.55175393	5.355689113
ILMN_1798808	6.18852715	6.19911538	6.145180531	6.114770928	5.925092162	5.905484046
ILMN_1798809	5.42559101	5.586381355	5.727890213	5.778222917	5.522590789	5.606515611
ILMN_1798816	6.959629946	6.938871685	6.99185238	6.638929838	6.748804726	6.688251507
ILMN_1798817	6.210110996	6.170019061	6.331636169	6.236255271	6.498195589	6.459296221
ILMN_1798819	5.893927008	5.841959084	5.750529355	5.643914052	5.583510848	5.700232806
ILMN_1798826	7.570750196	7.359463753	7.286016336	6.886149528	6.917473782	7.196851918
ILMN_1798827	9.034062278	9.154019317	9.181124238	9.211823607	9.192748527	9.197552319
ILMN_1798837	5.946627154	6.004787432	5.994149896	5.885438148	5.90204136	5.775460852
ILMN_1798838	6.186063393	6.149657114	6.515619339	6.274836183	6.354814495	6.181394158
ILMN_1798841	5.710015098	5.540144382	5.725294737	5.824059775	5.867394346	5.811293156
ILMN_1798853	5.605981126	5.679336017	5.717615247	5.68220618	5.275014	5.824291511
ILMN_1798855	5.918667977	5.881444894	5.86861452	6.110737844	5.789600154	5.865491735
ILMN_1798867	6.329836574	6.020679176	6.426583772	6.098176701	5.957714333	6.179814981
ILMN_1798870	5.903910347	5.988074325	6.004998999	5.96209898	5.979262253	5.836482203
ILMN_1798874	10.85994204	10.8754391	11.01781314	11.27726128	11.03293843	10.85393747
ILMN_1798875	5.618014044	5.71274815	5.554131828	5.725048886	5.626382532	5.773074287
ILMN_1798880	5.958334292	5.937573658	5.841614438	5.824059775	5.516301876	5.702366415
ILMN_1798882	5.704387136	6.034402001	5.750529355	5.821278122	6.009873994	5.97559259
ILMN_1798885	7.824844018	7.780740451	7.467650702	7.912961347	7.780498585	7.924978497
ILMN_1798886	9.72298517	9.725784558	9.737795366	9.358503349	9.498851964	9.733439923
ILMN_1798911	5.585561966	5.876655105	5.522325943	5.606377989	5.834076584	5.716860935
ILMN_1798914	5.724193864	5.846516537	5.542397774	5.584596458	5.848383011	5.658625534
ILMN_1798923	5.906520046	5.641684613	5.702366415	5.657833831	5.836482203	5.886526186
ILMN_1798926	6.986650343	6.65913012	6.714076575	7.818175121	7.996752133	8.017142688
ILMN_1798931	5.824645354	5.809667041	5.725294737	5.61921498	5.629179977	5.653584341
ILMN_1798938	5.757698881	5.644698841	5.688106237	5.905634109	5.583510848	5.330071213
ILMN_1798940	7.407721949	7.528008063	7.177574212	7.300458748	6.99516021	7.638252613
ILMN_1798947	5.540144382	5.704628935	5.618689734	5.592154865	5.684921505	5.640496283
ILMN_1798952	9.129223237	8.884353659	9.120619042	8.631750901	8.559024439	8.617674378
ILMN_1798955	5.939170346	5.815608084	5.722584278	5.910443104	5.848383011	5.581135014
ILMN_1798957	9.434441669	9.321533942	9.219458149	9.364637668	9.372127895	9.200307139
ILMN_1798964	5.608657399	5.735268474	5.618689734	6.054812441	5.771508987	5.70951684
ILMN_1798968	5.738802965	5.985317048	5.85649342	5.893819062	6.009873994	5.794679627
ILMN_1798971	6.304347892	6.297923057	6.404451862	6.263592903	6.352214457	6.199525411
ILMN_1798974	5.686975707	5.467285737	5.647843607	5.760479664	5.61201269	5.35247831
ILMN_1798975	8.559474015	8.750007387	8.81274403	9.531353599	9.691272459	9.502133642
ILMN_1798977	5.398206166	5.542940931	5.709132094	5.381359246	5.539702416	5.595732343
ILMN_1798980	11.53047998	11.63066099	11.57859711	11.01155462	11.0215218	11.03204719
ILMN_1798992	5.81639926	5.801912137	5.62452694	5.679581876	5.771508987	5.782021324
ILMN_1799011	6.304347892	6.123601596	6.181667599	6.668022936	6.475532711	6.464042318
ILMN_1799015	7.915692707	7.815880722	7.84111952	7.927639156	8.196286056	8.102857906
ILMN_1799020	5.783907639	5.883923366	5.961996755	6.114770928	6.047121748	5.93630183
ILMN_1799024	7.377296706	7.106918877	7.206022095	7.728634068	7.691379155	7.905645998
ILMN_1799026	10.12013394	10.09817725	10.42317434	10.44383455	10.50839295	10.61391151
ILMN_1799028	8.482317748	8.289617953	8.019616414	8.866505036	8.795640022	8.666084316
ILMN_1799030	5.536889548	5.281649688	5.429346971	5.284726717	5.360796385	5.54630996
ILMN_1799031	5.971005454	5.956229995	5.891173993	5.641555651	5.712018212	5.741739826
ILMN_1799043	5.814326333	5.828777797	6.075675809	6.003242196	5.761534135	5.726160341
ILMN_1799053	5.562610523	5.699354175	5.669852866	5.687589271	5.722080152	5.934480529
ILMN_1799062	7.610539102	7.593206095	7.417009624	6.789964284	6.903287569	6.829837328
ILMN_1799067	5.992691638	5.723622305	5.883541058	5.747008534	5.92717449	6.022796922
ILMN_1799069	7.839253399	7.978057846	7.891922754	7.546176509	7.630391614	7.677030011
ILMN_1799073	5.512321356	5.473631151	5.606377989	5.567856057	5.500337204	5.291266518
ILMN_1799076	5.988338361	5.898983308	5.702366415	5.885438148	5.717615247	5.848899325
ILMN_1799082	8.10652112	8.048713801	8.055491826	7.755849644	7.466041156	7.280470492
ILMN_1799086	5.642470437	5.586381355	5.582414245	5.770775533	5.801370273	5.640496283
ILMN_1799097	5.579273063	5.74080213	5.755871679	5.946933243	5.801370273	5.840812166
ILMN_1799098	5.618014044	6.115175915	5.733558734	5.705130394	5.72765025	5.824291511
ILMN_1799099	5.505384978	5.403783229	5.238995719	5.679581876	5.438522457	5.349347341
ILMN_1799100	5.81639926	5.881444894	5.881330549	6.198947556	5.811409737	6.015936794
ILMN_1799102	5.629838413	5.797152757	5.696705137	5.676776767	5.942915808	5.642470437
ILMN_1799103	11.04980381	11.14759184	11.24397873	10.58405963	10.72307254	10.43199596
ILMN_1799104	9.47169834	9.422382472	9.707771521	9.688109023	9.745071672	9.398490033
ILMN_1799105	5.582541951	5.592492869	5.464319835	5.652111204	5.714885388	5.687714299
ILMN_1799106	5.752110298	5.589105391	5.744439345	6.183643241	6.04106121	5.932868631
ILMN_1799110	5.569025408	5.252437276	5.436185858	5.573381891	5.401163003	5.435644228
ILMN_1799113	8.551978617	8.517755558	8.604867522	7.776704039	8.043817483	8.149410252
ILMN_1799120	5.786520782	6.007037549	5.937056717	5.62452694	6.009873994	6.045128505
ILMN_1799128	10.90807223	10.80485106	10.78928739	10.62943269	10.72611961	10.6045495
ILMN_1799134	5.639188336	5.644698841	5.621345191	5.492319892	5.829136359	5.606515611
ILMN_1799137	5.663405663	5.531662241	5.85127959	5.559405999	5.539702416	5.27618549
ILMN_1799139	9.606766582	9.48998248	9.836088526	9.052506693	9.229453826	9.18190526
ILMN_1799141	5.881330549	5.85127959	5.858741257	5.570354213	5.83901033	5.799382075
ILMN_1799150	5.924009968	5.66430725	5.656409709	5.669358729	5.791957206	5.744204635
ILMN_1799151	5.870987467	5.982667724	5.934599652	5.831319468	5.988390201	6.135381114
ILMN_1799168	5.96358922	5.965892521	6.007082557	6.220724765	6.199475919	6.117855475
ILMN_1799189	5.712629459	6.300830373	6.066962839	5.93981421	5.878665662	5.895114497
ILMN_1799198	6.035199601	5.944293928	5.883541058	6.096648022	6.148268878	6.008329912
ILMN_1799204	5.582541951	5.726539896	5.846276851	5.527692309	5.81399349	5.782021324
ILMN_1799207	6.366991851	6.668146409	6.530215261	6.607175766	6.619008557	6.47939942
