ID_REF	GSM882149	GSM882150	GSM882151	GSM882152	GSM882153	GSM882154	GSM882155	GSM882156	GSM882157	GSM882158
202058_s_at	3.545379065943583	3.8160996425986955	4.794158341798176	4.877180949143005	5.189656168755302	5.3496384465335	5.272114885396931	5.023735815727038	3.5755882560354535	3.4929947460131063
202059_s_at	6.630884994102947	6.403047994607044	6.787306374690597	6.826403447838223	6.672624759561838	6.568559790136456	6.520250230676675	6.602825631056459	6.576472253428206	6.59340830430027
202060_at	7.297289653708748	7.664473240380528	7.397312940648404	7.531483459349125	7.926943979614935	7.986309101053864	7.608324542851729	7.916941683373008	7.923456861579035	8.145625747508195
202061_s_at	8.295848492783886	8.501275518975755	8.47010723005545	8.560851041269206	8.187045684500335	8.441576226262422	8.340049472853167	8.448032446968513	8.351446355453376	8.539101877825523
202062_s_at	5.114742226802674	4.969935300177665	4.829431249535981	4.797566337260986	4.806613340818081	4.755290118194635	4.805211134017505	4.79355290266607	4.8104364199253675	4.434096884455992
202064_s_at	4.390486374389716	4.2259753585648685	4.769960208064756	4.544682896312389	4.665327559479351	4.942020385649184	4.707373324264684	4.221972020584965	4.06099615392331	3.8544138284451215
202065_s_at	5.3509275162162435	5.106752994655409	5.312778968611277	4.720943615401953	5.234245890959262	4.582748429802855	5.494978753196641	4.836381158355345	5.075035132215015	3.6624817048691836
202066_at	7.2660723235710245	6.648417409916745	7.547290568019929	7.082756016760337	7.9958201099548685	7.336756025178946	8.04327980833644	7.059832433774346	8.012374412800337	7.5606667364774625
202068_s_at	6.6938262645593944	6.62643680034718	6.931823089059792	7.004323628670412	6.688198266249761	6.201775967472905	7.120475014621346	6.768579754321644	6.837930756976075	6.7367622590222505
202069_s_at	6.293004944855389	6.3644624751341246	7.2334791389559925	6.798373555165481	7.381350953983905	7.042158396508091	7.345884749461342	7.1173265307966505	6.745272094636744	6.348013816813493
202070_s_at	5.930405834380991	5.7197943477891435	6.162901645364317	5.964080437110827	6.087965363213451	6.261694782733914	6.032639768989025	6.138926049055564	6.068108841150986	6.503649265330218
202071_at	8.532906635482663	8.875861445775131	8.876026193314013	8.74257834352593	8.590375214546937	8.818792415392334	8.050751230763494	8.03541243824456	7.772000957820422	6.7509016322597475
202073_at	6.195583237642314	6.972854948067495	6.603348460352886	6.684664615611013	6.569409214990525	6.617998529099047	6.590007100941357	6.8394371708166375	6.617475546567782	6.671707917880133
202074_s_at	7.457556618586459	7.202170655547732	7.558169042443555	7.584790268720348	7.300474286162182	7.610099921569735	7.398429641825059	7.544234673315025	7.330649013778415	7.619829676818296
202075_s_at	6.7070451564324385	7.134317780290514	6.416239000485721	7.035600377775182	7.123623677207638	7.885816237102221	6.9493876211968715	7.820417498064578	6.42094045613708	6.979803187645673
202076_at	8.262058566068047	8.738359488213394	8.858949203583686	8.853343649393889	9.412236390121915	8.975899113289826	8.997333341382056	9.155037533873543	8.971975435644708	8.701343997535893
202077_at	9.282786698650003	9.349159128186892	9.959239289374834	9.934550410182378	9.836525703157438	9.911577968160017	9.936926890713655	9.899894623163801	9.980627725901675	10.133525124529863
202078_at	6.545907148993918	6.4743751995670875	7.187665423216575	7.327923183869434	7.3086512010312985	7.235743906497075	7.256749426770441	7.445270492788313	7.1026650593064105	7.225043994563262
202079_s_at	5.296291102403733	5.3217986071965955	5.4734658080619285	5.318319517007516	5.266096130257487	5.381361008729995	5.385746980421319	5.272533120003993	5.299768682702073	5.2337316370536415
202080_s_at	6.9548936383463875	6.941916542685865	6.949912365499255	6.889358789196892	7.035142197894843	6.872978929871708	6.905085256136136	6.888965905912198	6.84612018286692	6.920287880565395
202081_at	9.6494395121057	10.41730771028556	9.352408082415765	10.437199228023069	10.15887712368714	10.61627066168148	9.56263930159561	10.897180438108743	9.109325661810692	9.55717888720801
202082_s_at	3.60879670772973	3.3845420908446355	3.398112957423231	3.3647785968945607	3.8418381995049544	3.3560998524410754	3.5361370964507737	3.3674640270141176	3.5177613397904866	2.8175663671384976
202083_s_at	4.00955687814822	3.6783748392642517	3.8713064796671883	3.8116809458820584	3.7033690199161726	3.8106375409432625	3.8551830371897875	3.7802223166745557	4.350396962149289	4.01804960757315
202084_s_at	6.6849916318376525	6.834393682795649	6.960760856531834	6.989571841794768	7.279956693489148	7.1261166419850905	7.0687853705469506	7.2097829058226495	7.101352355070504	7.2178567177906405
202085_at	7.269551241339157	7.323916380953042	8.218524198743856	7.807522690007068	8.516563226012915	8.250927807330427	8.501834518401413	8.125706887656305	8.378423316170197	8.10727169554102
202086_at	4.750708540282147	4.7090571715701355	4.401280944753677	4.558821703797457	4.652919926678964	5.0202454021172835	4.779415697431102	5.985996043887511	4.723550370523183	4.768337215878109
202087_s_at	7.014617181741287	7.460413792345305	7.047339454832354	7.600238527293084	7.204532606660183	7.317580571679919	7.350809443626119	7.361678802186895	7.604676052145204	7.270699364682046
202088_at	9.764645384953084	10.019312725651385	10.15795332094644	10.109560629612842	10.245963946446718	10.205490996947496	10.093781460598926	10.245304075440126	10.447749440386906	10.102496601148824
202089_s_at	8.419206578328806	8.446813594795552	9.467070655295728	9.06750830874692	9.386273262221524	9.205106700384496	9.497425151176982	9.040632036191578	8.810915270119061	8.54763683247624
202090_s_at	9.170375597940408	9.231263188690633	9.811443189792001	10.199944174005866	9.830189934084906	9.802862634994957	9.810188482464177	9.532927434931073	9.84718657194409	10.368380083744368
202092_s_at	6.339790156515736	6.281850392626551	7.168504449928463	6.68136057001542	6.9329044817688565	7.210374641609254	6.981967356682019	6.951453165280596	6.592558695098604	6.705867760701744
202093_s_at	5.729810507494123	5.042312908439229	6.236750424465642	5.969119469245507	5.923353397237485	5.836765224300644	6.002418025808808	6.162576022184111	5.8793008335620724	6.309673338183384
202095_s_at	3.1751159259892536	3.1131710582851757	3.376568503241017	3.076588270248407	3.0175165428020567	3.019253915654309	3.2343228886798165	3.194229706668519	3.123812676524363	3.096352103023939
202096_s_at	8.4946181751381	8.639941793786411	9.283874002610123	9.132246769917142	8.978173745360644	9.102729508572684	8.938506343615925	9.07331120583996	8.467733023267257	7.915032330958179
202097_at	6.249825875667516	7.135532099449152	7.501054773377147	7.423654135682474	7.815154111668029	7.741415210248177	7.298439292261213	7.860976884668829	7.429107918905554	7.366276309582392
202098_s_at	5.899278849104096	5.814142858380987	5.80687398649477	5.825826705026869	5.770019297804353	5.705761204774596	6.063228312283041	5.9556938879902	5.762754802216655	5.343128495184208
202100_at	7.02599318577969	7.229966811139828	7.698600913995599	7.772988433087657	7.408972833454874	7.366769380401318	7.451675502446168	7.653953397123124	7.04324048585989	7.438764578316221
202101_s_at	5.313552210528116	5.243766290541207	5.422651651216092	5.820114282265513	5.978646744626088	5.521088186164227	5.716326635517252	5.452927935745855	5.506610732428857	5.510487492007927
202102_s_at	8.326776591048603	7.902596280621935	8.54351745873166	8.490056142966687	8.390249151474993	8.6816344395877	8.560092199364309	8.41686747604003	7.64603092744052	7.438339182773485
202103_at	5.37162312035134	4.884809035219905	4.903967236298423	4.924346966399009	4.666247526086975	4.577113545837974	4.9868904037601185	4.731625759511479	4.813495547794986	4.54534669053497
202104_s_at	5.415392336076428	5.559852227801573	5.926539616192979	5.975688188204951	6.473558997141192	6.143421787389298	6.557478099756511	6.299137301697219	5.371301524198833	5.2879848454417155
202105_at	7.575226017543362	7.5278038235264235	8.054735083827266	8.18240239870384	7.873216277906281	7.951887431560199	7.999967144500537	7.748552069480492	7.719153863287107	7.926714478742233
202106_at	7.122050101335981	7.043666467841789	6.93146205064002	7.218217480713898	7.025337815383362	7.394125497590648	7.227340613869555	7.3501530631518515	7.005044323171257	7.630709641403804
202107_s_at	5.76589988233463	5.736229731244937	6.950141589443295	6.74697451279925	6.617115959557138	6.627646231570482	6.661141746748218	6.67010512286681	6.540349086321553	6.304454092197484
202108_at	6.4704872451608555	6.565748565595701	6.6928118691994	6.582193100906156	6.459315870505649	6.7496911321147826	6.7244892963996215	6.394036880250986	6.421887425760753	6.591282220245669
202109_at	7.178806449741456	6.952861549252448	7.548704253710658	7.631466657215959	7.412027045805536	7.369987857031764	7.420436336053963	7.453219922697393	7.33951404737037	7.442509958894928
202110_at	10.29601223239967	9.906694571131217	10.3366192485252	10.611317826507083	10.370756488888569	10.066977009069504	10.460493780635865	10.234344676487446	10.361445431675335	10.88915727948313
202112_at	7.59281094002394	7.252875151954328	7.2367606592295095	6.411079428425952	6.975673516001789	6.593114248182722	6.794868619581419	6.687216514510778	6.729528571257682	6.7551912376438255
202113_s_at	5.22887593549937	6.982294867414531	7.309833288597917	7.269387790336059	7.843181146784499	7.525339296070224	7.690809355235856	7.306976428132565	7.0039966977811945	7.190980425681038
202114_at	6.999373644235203	7.363386711665158	7.011141921402212	7.1578413589913366	7.250250848458022	7.139271892698708	6.949028033145523	7.152394269998225	7.45722753070461	7.379742070999141
202115_s_at	5.476598464402886	4.919522386383802	6.10329955977104	6.191835814682952	5.7163263062336895	6.150750764149812	6.045947240489838	5.688490017918173	5.480183612653087	5.168772789915682
202117_at	8.906393381271538	8.406984296753782	9.090824432328024	8.967623413708958	8.8269044458531	8.944376959682305	8.788762828014146	8.950971776504883	8.475180764816832	8.615620441941722
202118_s_at	6.485451301253522	7.31121063782067	7.416757000709432	7.424279347999305	7.299260962033819	7.4003013888118785	7.623478429929427	7.528953273074021	7.498755483146175	6.6662455942375445
202119_s_at	7.448226759779219	8.2930177320174	8.489876452883365	8.426949201441484	8.565529014823614	8.646600829394927	8.678536620389318	8.535148756103435	8.654773668672465	8.718781152367635
202120_x_at	8.40431535822707	8.111550939668067	8.728042874292614	9.057680413508466	8.477848669802706	8.751182904976623	8.550271425623412	8.708332346789684	8.563222360636718	8.173512147509422
202121_s_at	8.290645246187454	8.731042006982054	9.550744207765801	9.696992138749374	9.4538729003486	9.435166135845206	9.577604055744379	9.619247080855075	9.000729897919516	9.303041405829017
